source_university,yop_kodu,year,universite,tercih_sayisi,university_type
fsm,201410505,2025,KIRIKKALE ÜNİVERSİTESİ,2,devlet
fsm,201410505,2025,KIRKLARELİ ÜNİVERSİTESİ,3,devlet
fsm,201410505,2025,KIRŞEHİR AHİ EVRAN ÜNİVERSİTESİ,2,devlet
fsm,201410505,2025,KİLİS 7 ARALIK ÜNİVERSİTESİ,2,devlet
fsm,201410505,2025,KOCAELİ ÜNİVERSİTESİ,8,devlet
fsm,201410505,2025,KÜTAHYA DUMLUPINAR ÜNİVERSİTESİ,1,devlet
fsm,201410505,2025,MARDİN ARTUKLU ÜNİVERSİTESİ,2,devlet
fsm,201410505,2025,MARMARA ÜNİVERSİTESİ,37,devlet
fsm,201410505,2025,MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ,1,devlet
fsm,201410505,2025,MUŞ ALPARSLAN ÜNİVERSİTESİ,1,devlet
fsm,201410505,2025,NECMETTİN ERBAKAN ÜNİVERSİTESİ,8,devlet
fsm,201410505,2025,ONDOKUZ MAYIS ÜNİVERSİTESİ,4,devlet
fsm,201410505,2025,RECEP TAYYİP ERDOĞAN ÜNİVERSİTESİ,1,devlet
fsm,201410505,2025,SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,1,devlet
fsm,201410505,2025,SAKARYA UYGULAMALI BİLİMLER ÜNİVERSİTESİ,1,devlet
fsm,201410505,2025,SAKARYA ÜNİVERSİTESİ,10,devlet
fsm,201410505,2025,SAMSUN ÜNİVERSİTESİ,2,devlet
fsm,201410505,2025,SELÇUK ÜNİVERSİTESİ,3,devlet
fsm,201410505,2025,SÜLEYMAN DEMİREL ÜNİVERSİTESİ,2,devlet
fsm,201410505,2025,ŞIRNAK ÜNİVERSİTESİ,1,devlet
fsm,201410505,2025,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,10,devlet
fsm,201410505,2025,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,1,devlet
fsm,201410505,2025,TRABZON ÜNİVERSİTESİ,3,devlet
fsm,201410505,2025,TRAKYA ÜNİVERSİTESİ,10,devlet
fsm,201410505,2025,UŞAK ÜNİVERSİTESİ,1,devlet
fsm,201410505,2025,VAN YÜZÜNCÜ YIL ÜNİVERSİTESİ,1,devlet
fsm,201410505,2025,YALOVA ÜNİVERSİTESİ,7,devlet
fsm,201410505,2025,ZONGULDAK BÜLENT ECEVİT ÜNİVERSİTESİ,1,devlet
fsm,201410505,2025,BAHÇEŞEHİR ÜNİVERSİTESİ,3,vakif
fsm,201410505,2025,BEYKOZ ÜNİVERSİTESİ,1,vakif
fsm,201410505,2025,BEZM-İ ÂLEM VAKIF ÜNİVERSİTESİ,1,vakif
fsm,201410505,2025,BİRUNİ ÜNİVERSİTESİ,5,vakif
fsm,201410505,2025,DOĞUŞ ÜNİVERSİTESİ,2,vakif
fsm,201410505,2025,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ,103,vakif
fsm,201410505,2025,HALİÇ ÜNİVERSİTESİ,5,vakif
fsm,201410505,2025,İBN HALDUN ÜNİVERSİTESİ,5,vakif
fsm,201410505,2025,İSTANBUL 29 MAYIS ÜNİVERSİTESİ,17,vakif
fsm,201410505,2025,İSTANBUL AREL ÜNİVERSİTESİ,2,vakif
fsm,201410505,2025,İSTANBUL ATLAS ÜNİVERSİTESİ,2,vakif
fsm,201410505,2025,İSTANBUL AYDIN ÜNİVERSİTESİ,1,vakif
fsm,201410505,2025,İSTANBUL ESENYURT ÜNİVERSİTESİ,1,vakif
fsm,201410505,2025,İSTANBUL GALATA ÜNİVERSİTESİ,1,vakif
fsm,201410505,2025,İSTANBUL GELİŞİM ÜNİVERSİTESİ,6,vakif
fsm,201410505,2025,İSTANBUL KENT ÜNİVERSİTESİ,4,vakif
fsm,201410505,2025,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,3,vakif
fsm,201410505,2025,İSTANBUL MEDİPOL ÜNİVERSİTESİ,3,vakif
fsm,201410505,2025,İSTANBUL NİŞANTAŞI ÜNİVERSİTESİ,4,vakif
fsm,201410505,2025,İSTANBUL RUMELİ ÜNİVERSİTESİ,1,vakif
fsm,201410505,2025,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,47,vakif
fsm,201410505,2025,İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,2,vakif
fsm,201410505,2025,İSTANBUL TOPKAPI ÜNİVERSİTESİ,5,vakif
fsm,201410505,2025,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,2,vakif
fsm,201410505,2025,İSTİNYE ÜNİVERSİTESİ,5,vakif
fsm,201410505,2025,MALTEPE ÜNİVERSİTESİ,2,vakif
fsm,201410505,2025,ÜSKÜDAR ÜNİVERSİTESİ,3,vakif
fsm,201410232,2025,AFYON KOCATEPE ÜNİVERSİTESİ,1,devlet
fsm,201410232,2025,ANKARA HACI BAYRAM VELİ ÜNİVERSİTESİ,1,devlet
fsm,201410232,2025,ANKARA SOSYAL BİLİMLER ÜNİVERSİTESİ,1,devlet
fsm,201410232,2025,ANKARA ÜNİVERSİTESİ,2,devlet
fsm,201410232,2025,BARTIN ÜNİVERSİTESİ,1,devlet
fsm,201410232,2025,BURSA ULUDAĞ ÜNİVERSİTESİ,6,devlet
fsm,201410232,2025,İSTANBUL MEDENİYET ÜNİVERSİTESİ,11,devlet
fsm,201410232,2025,İSTANBUL ÜNİVERSİTESİ,27,devlet
fsm,201410232,2025,KARABÜK ÜNİVERSİTESİ,1,devlet
fsm,201410232,2025,MARMARA ÜNİVERSİTESİ,15,devlet
fsm,201410232,2025,NECMETTİN ERBAKAN ÜNİVERSİTESİ,1,devlet
fsm,201410232,2025,ONDOKUZ MAYIS ÜNİVERSİTESİ,1,devlet
fsm,201410232,2025,SAKARYA ÜNİVERSİTESİ,2,devlet
fsm,201410232,2025,BİRUNİ ÜNİVERSİTESİ,1,vakif
fsm,201410232,2025,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ,20,vakif
fsm,201410232,2025,İBN HALDUN ÜNİVERSİTESİ,1,vakif
fsm,201410232,2025,İSTANBUL 29 MAYIS ÜNİVERSİTESİ,5,vakif
fsm,201410232,2025,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,4,vakif
fsm,201490311,2025,AKDENİZ ÜNİVERSİTESİ,1,devlet
fsm,201490311,2025,ATATÜRK ÜNİVERSİTESİ,1,devlet
fsm,201490311,2025,BALIKESİR ÜNİVERSİTESİ,1,devlet
fsm,201490311,2025,BURSA ULUDAĞ ÜNİVERSİTESİ,1,devlet
fsm,201490311,2025,DOKUZ EYLÜL ÜNİVERSİTESİ,1,devlet
fsm,201490311,2025,ESKİŞEHİR OSMANGAZİ ÜNİVERSİTESİ,1,devlet
fsm,201490311,2025,GEBZE TEKNİK ÜNİVERSİTESİ,1,devlet
fsm,201490311,2025,ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ,1,devlet
fsm,201490311,2025,İSTANBUL TEKNİK ÜNİVERSİTESİ,3,devlet
fsm,201490311,2025,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA,1,devlet
fsm,201490311,2025,KIRKLARELİ ÜNİVERSİTESİ,1,devlet
fsm,201490311,2025,KOCAELİ ÜNİVERSİTESİ,1,devlet
fsm,201490311,2025,MARMARA ÜNİVERSİTESİ,4,devlet
fsm,201490311,2025,MİMAR SİNAN GÜZEL SANATLAR ÜNİVERSİTESİ,1,devlet
fsm,201490311,2025,SAKARYA UYGULAMALI BİLİMLER ÜNİVERSİTESİ,1,devlet
fsm,201490311,2025,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,1,devlet
fsm,201490311,2025,TRAKYA ÜNİVERSİTESİ,2,devlet
fsm,201490311,2025,YALOVA ÜNİVERSİTESİ,1,devlet
fsm,201490311,2025,YILDIZ TEKNİK ÜNİVERSİTESİ,1,devlet
fsm,201490311,2025,ALANYA ÜNİVERSİTESİ,1,vakif
fsm,201490311,2025,ALTINBAŞ ÜNİVERSİTESİ,8,vakif
fsm,201490311,2025,BAHÇEŞEHİR ÜNİVERSİTESİ,2,vakif
fsm,201490311,2025,BEYKOZ ÜNİVERSİTESİ,7,vakif
fsm,201490311,2025,BİRUNİ ÜNİVERSİTESİ,13,vakif
fsm,201490311,2025,DOĞUŞ ÜNİVERSİTESİ,12,vakif
fsm,201490311,2025,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ,58,vakif
fsm,201490311,2025,FENERBAHÇE ÜNİVERSİTESİ,1,vakif
fsm,201490311,2025,HALİÇ ÜNİVERSİTESİ,14,vakif
fsm,201490311,2025,IŞIK ÜNİVERSİTESİ,6,vakif
fsm,201490311,2025,İSTANBUL 29 MAYIS ÜNİVERSİTESİ,1,vakif
fsm,201490311,2025,İSTANBUL AREL ÜNİVERSİTESİ,18,vakif
fsm,201490311,2025,İSTANBUL ATLAS ÜNİVERSİTESİ,5,vakif
fsm,201490311,2025,İSTANBUL AYDIN ÜNİVERSİTESİ,17,vakif
fsm,201490311,2025,İSTANBUL BEYKENT ÜNİVERSİTESİ,21,vakif
fsm,201490311,2025,İSTANBUL BİLGİ ÜNİVERSİTESİ,6,vakif
fsm,201490311,2025,İSTANBUL ESENYURT ÜNİVERSİTESİ,9,vakif
fsm,201490311,2025,İSTANBUL GALATA ÜNİVERSİTESİ,12,vakif
fsm,201490311,2025,İSTANBUL GEDİK ÜNİVERSİTESİ,5,vakif
fsm,201490311,2025,İSTANBUL GELİŞİM ÜNİVERSİTESİ,17,vakif
fsm,201490311,2025,İSTANBUL KENT ÜNİVERSİTESİ,8,vakif
fsm,201490311,2025,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,12,vakif
fsm,201490311,2025,İSTANBUL MEDİPOL ÜNİVERSİTESİ,11,vakif
fsm,201490311,2025,İSTANBUL NİŞANTAŞI ÜNİVERSİTESİ,10,vakif
fsm,201490311,2025,İSTANBUL OKAN ÜNİVERSİTESİ,9,vakif
fsm,201490311,2025,İSTANBUL RUMELİ ÜNİVERSİTESİ,14,vakif
fsm,201490311,2025,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,3,vakif
fsm,201490311,2025,İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,3,vakif
fsm,201490311,2025,İSTANBUL TİCARET ÜNİVERSİTESİ,4,vakif
fsm,201490311,2025,İSTANBUL TOPKAPI ÜNİVERSİTESİ,14,vakif
fsm,201490311,2025,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,1,vakif
fsm,201490311,2025,İSTİNYE ÜNİVERSİTESİ,10,vakif
fsm,201490311,2025,KADİR HAS ÜNİVERSİTESİ,4,vakif
fsm,201490311,2025,KONYA GIDA VE TARIM ÜNİVERSİTESİ,4,vakif
fsm,201490311,2025,MALTEPE ÜNİVERSİTESİ,22,vakif
fsm,201490311,2025,MEF ÜNİVERSİTESİ,1,vakif
fsm,201490311,2025,PİRİ REİS ÜNİVERSİTESİ,5,vakif
fsm,201490311,2025,TOROS ÜNİVERSİTESİ,2,vakif
fsm,201490311,2025,ÜSKÜDAR ÜNİVERSİTESİ,4,vakif
fsm,201490311,2025,YEDİTEPE ÜNİVERSİTESİ,4,vakif
fsm,201490311,2025,DOĞU AKDENİZ ÜNİVERSİTESİ,2,vakif
fsm,201490311,2025,ULUSLARARASI KIBRIS ÜNİVERSİTESİ,1,vakif
fsm,201490311,2025,YAKIN DOĞU ÜNİVERSİTESİ,1,vakif
fsm,201490297,2025,BAHÇEŞEHİR ÜNİVERSİTESİ,4,devlet
fsm,201490297,2025,BİRUNİ ÜNİVERSİTESİ,1,devlet
fsm,201490297,2025,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ,9,devlet
fsm,201490297,2025,HALİÇ ÜNİVERSİTESİ,5,devlet
fsm,201490297,2025,İSTANBUL 29 MAYIS ÜNİVERSİTESİ,1,devlet
fsm,201490297,2025,İSTANBUL ATLAS ÜNİVERSİTESİ,1,devlet
fsm,201490297,2025,İSTANBUL AYDIN ÜNİVERSİTESİ,3,devlet
fsm,201490297,2025,İSTANBUL BEYKENT ÜNİVERSİTESİ,4,devlet
fsm,201490297,2025,İSTANBUL BİLGİ ÜNİVERSİTESİ,4,devlet
fsm,201490297,2025,İSTANBUL MEDİPOL ÜNİVERSİTESİ,2,devlet
fsm,201490297,2025,İSTANBUL NİŞANTAŞI ÜNİVERSİTESİ,5,devlet
fsm,201490297,2025,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,1,devlet
fsm,201490297,2025,İSTANBUL TOPKAPI ÜNİVERSİTESİ,1,devlet
fsm,201490297,2025,İSTİNYE ÜNİVERSİTESİ,4,devlet
fsm,201490297,2025,KADİR HAS ÜNİVERSİTESİ,1,devlet
fsm,201490297,2025,MALTEPE ÜNİVERSİTESİ,1,devlet
fsm,201490297,2025,MEF ÜNİVERSİTESİ,1,devlet
fsm,201490297,2025,ESKİŞEHİR TEKNİK ÜNİVERSİTESİ,3,vakif
fsm,201490297,2025,GEBZE TEKNİK ÜNİVERSİTESİ,2,vakif
fsm,201490297,2025,İSTANBUL MEDENİYET ÜNİVERSİTESİ,3,vakif
fsm,201490297,2025,İSTANBUL ÜNİVERSİTESİ,10,vakif
fsm,201490297,2025,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA,1,vakif
fsm,201490297,2025,KOCAELİ ÜNİVERSİTESİ,1,vakif
fsm,201490297,2025,MARMARA ÜNİVERSİTESİ,10,vakif
fsm,201490297,2025,MİMAR SİNAN GÜZEL SANATLAR ÜNİVERSİTESİ,6,vakif
fsm,201490297,2025,YILDIZ TEKNİK ÜNİVERSİTESİ,1,vakif
fsm,201490094,2025,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,1,devlet
fsm,201490094,2025,ALTINBAŞ ÜNİVERSİTESİ,4,devlet
fsm,201490094,2025,BEYKOZ ÜNİVERSİTESİ,1,devlet
fsm,201490094,2025,DOĞUŞ ÜNİVERSİTESİ,3,devlet
fsm,201490094,2025,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ,56,devlet
fsm,201490094,2025,FENERBAHÇE ÜNİVERSİTESİ,1,devlet
fsm,201490094,2025,HALİÇ ÜNİVERSİTESİ,14,devlet
fsm,201490094,2025,İSTANBUL 29 MAYIS ÜNİVERSİTESİ,3,devlet
fsm,201490094,2025,İSTANBUL AREL ÜNİVERSİTESİ,3,devlet
fsm,201490094,2025,İSTANBUL ATLAS ÜNİVERSİTESİ,7,devlet
fsm,201490094,2025,İSTANBUL AYDIN ÜNİVERSİTESİ,7,devlet
fsm,201490094,2025,İSTANBUL BEYKENT ÜNİVERSİTESİ,3,devlet
fsm,201490094,2025,İSTANBUL ESENYURT ÜNİVERSİTESİ,1,devlet
fsm,201490094,2025,İSTANBUL GALATA ÜNİVERSİTESİ,2,devlet
fsm,201490094,2025,İSTANBUL GEDİK ÜNİVERSİTESİ,4,devlet
fsm,201490094,2025,İSTANBUL GELİŞİM ÜNİVERSİTESİ,2,devlet
fsm,201490094,2025,İSTANBUL KENT ÜNİVERSİTESİ,6,devlet
fsm,201490094,2025,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,7,devlet
fsm,201490094,2025,İSTANBUL NİŞANTAŞI ÜNİVERSİTESİ,1,devlet
fsm,201490094,2025,İSTANBUL OKAN ÜNİVERSİTESİ,2,devlet
fsm,201490094,2025,İSTANBUL RUMELİ ÜNİVERSİTESİ,1,devlet
fsm,201490094,2025,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,17,devlet
fsm,201490094,2025,İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,2,devlet
fsm,201490094,2025,İSTANBUL TİCARET ÜNİVERSİTESİ,20,devlet
fsm,201490094,2025,İSTANBUL TOPKAPI ÜNİVERSİTESİ,10,devlet
fsm,201490094,2025,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,4,devlet
fsm,201490094,2025,İSTİNYE ÜNİVERSİTESİ,4,devlet
fsm,201490094,2025,ÜSKÜDAR ÜNİVERSİTESİ,15,devlet
fsm,201490094,2025,ADIYAMAN ÜNİVERSİTESİ,1,vakif
fsm,201490094,2025,AMASYA ÜNİVERSİTESİ,1,vakif
fsm,201490094,2025,ANKARA ÜNİVERSİTESİ,1,vakif
fsm,201490094,2025,ARTVİN ÇORUH ÜNİVERSİTESİ,1,vakif
fsm,201490094,2025,BALIKESİR ÜNİVERSİTESİ,1,vakif
fsm,201490094,2025,BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,1,vakif
fsm,201490094,2025,BİLECİK ŞEYH EDEBALİ ÜNİVERSİTESİ,2,vakif
fsm,201490094,2025,BİTLİS EREN ÜNİVERSİTESİ,1,vakif
fsm,201490094,2025,BURSA ULUDAĞ ÜNİVERSİTESİ,2,vakif
fsm,201490094,2025,ÇANAKKALE ONSEKİZ MART ÜNİVERSİTESİ,1,vakif
fsm,201490094,2025,ERZİNCAN BİNALİ YILDIRIM ÜNİVERSİTESİ,1,vakif
fsm,201490094,2025,GALATASARAY ÜNİVERSİTESİ,1,vakif
fsm,201490094,2025,GİRESUN ÜNİVERSİTESİ,1,vakif
fsm,201490094,2025,HİTİT ÜNİVERSİTESİ,3,vakif
fsm,201490094,2025,IĞDIR ÜNİVERSİTESİ,1,vakif
fsm,201490094,2025,İSTANBUL ÜNİVERSİTESİ,4,vakif
fsm,201490094,2025,KAFKAS ÜNİVERSİTESİ,1,vakif
fsm,201490094,2025,KARABÜK ÜNİVERSİTESİ,3,vakif
fsm,201490094,2025,KASTAMONU ÜNİVERSİTESİ,3,vakif
fsm,201490094,2025,KIRKLARELİ ÜNİVERSİTESİ,3,vakif
fsm,201490094,2025,KOCAELİ ÜNİVERSİTESİ,1,vakif
fsm,201490094,2025,MARMARA ÜNİVERSİTESİ,5,vakif
fsm,201490094,2025,MUNZUR ÜNİVERSİTESİ,1,vakif
fsm,201490094,2025,SAKARYA UYGULAMALI BİLİMLER ÜNİVERSİTESİ,1,vakif
fsm,201490094,2025,SAKARYA ÜNİVERSİTESİ,2,vakif
fsm,201490094,2025,SELÇUK ÜNİVERSİTESİ,4,vakif
fsm,201490094,2025,SİİRT ÜNİVERSİTESİ,1,vakif
fsm,201490094,2025,SİNOP ÜNİVERSİTESİ,1,vakif
fsm,201490094,2025,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,4,vakif
fsm,201490094,2025,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,1,vakif
fsm,201490094,2025,TRAKYA ÜNİVERSİTESİ,4,vakif
fsm,201490094,2025,YALOVA ÜNİVERSİTESİ,2,vakif
fsm,201490094,2025,YILDIZ TEKNİK ÜNİVERSİTESİ,1,vakif
fsm,201490093,2025,AKDENİZ ÜNİVERSİTESİ,1,devlet
fsm,201490093,2025,ANADOLU ÜNİVERSİTESİ,2,devlet
fsm,201490093,2025,BURSA ULUDAĞ ÜNİVERSİTESİ,3,devlet
fsm,201490093,2025,İSTANBUL MEDENİYET ÜNİVERSİTESİ,12,devlet
fsm,201490093,2025,İSTANBUL TEKNİK ÜNİVERSİTESİ,4,devlet
fsm,201490093,2025,İSTANBUL ÜNİVERSİTESİ,11,devlet
fsm,201490093,2025,KOCAELİ ÜNİVERSİTESİ,1,devlet
fsm,201490093,2025,MARMARA ÜNİVERSİTESİ,6,devlet
fsm,201490093,2025,SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,1,devlet
fsm,201490093,2025,SAKARYA ÜNİVERSİTESİ,5,devlet
fsm,201490093,2025,DOĞUŞ ÜNİVERSİTESİ,2,vakif
fsm,201490093,2025,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ,8,vakif
fsm,201490093,2025,FENERBAHÇE ÜNİVERSİTESİ,1,vakif
fsm,201490093,2025,HALİÇ ÜNİVERSİTESİ,3,vakif
fsm,201490093,2025,İSTANBUL ATLAS ÜNİVERSİTESİ,2,vakif
fsm,201490093,2025,İSTANBUL AYDIN ÜNİVERSİTESİ,4,vakif
fsm,201490093,2025,İSTANBUL BEYKENT ÜNİVERSİTESİ,1,vakif
fsm,201490093,2025,İSTANBUL GEDİK ÜNİVERSİTESİ,1,vakif
fsm,201490093,2025,İSTANBUL GELİŞİM ÜNİVERSİTESİ,3,vakif
fsm,201490093,2025,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,2,vakif
fsm,201490093,2025,İSTANBUL MEDİPOL ÜNİVERSİTESİ,6,vakif
fsm,201490093,2025,İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,3,vakif
fsm,201490093,2025,İSTANBUL TİCARET ÜNİVERSİTESİ,4,vakif
fsm,201490093,2025,İSTANBUL TOPKAPI ÜNİVERSİTESİ,2,vakif
fsm,201490093,2025,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,1,vakif
fsm,201490093,2025,İSTİNYE ÜNİVERSİTESİ,2,vakif
fsm,201490093,2025,MEF ÜNİVERSİTESİ,1,vakif
fsm,201490528,2025,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ,9,devlet
fsm,201490528,2025,İSTANBUL 29 MAYIS ÜNİVERSİTESİ,3,devlet
fsm,201490528,2025,İSTANBUL BİLGİ ÜNİVERSİTESİ,1,devlet
fsm,201490528,2025,İSTANBUL TİCARET ÜNİVERSİTESİ,1,devlet
fsm,201490528,2025,MEF ÜNİVERSİTESİ,1,devlet
fsm,201490528,2025,ÖZYEĞİN ÜNİVERSİTESİ,1,devlet
fsm,201490528,2025,ÜSKÜDAR ÜNİVERSİTESİ,3,devlet
fsm,201490528,2025,GEBZE TEKNİK ÜNİVERSİTESİ,2,vakif
fsm,201490528,2025,İSTANBUL MEDENİYET ÜNİVERSİTESİ,16,vakif
fsm,201490528,2025,İSTANBUL ÜNİVERSİTESİ,9,vakif
fsm,201490528,2025,MARMARA ÜNİVERSİTESİ,10,vakif
fsm,201490535,2025,ANADOLU ÜNİVERSİTESİ,6,devlet
fsm,201490535,2025,AYDIN ADNAN MENDERES ÜNİVERSİTESİ,2,devlet
fsm,201490535,2025,DÜZCE ÜNİVERSİTESİ,1,devlet
fsm,201490535,2025,İSTANBUL MEDENİYET ÜNİVERSİTESİ,1,devlet
fsm,201490535,2025,İSTANBUL ÜNİVERSİTESİ,3,devlet
fsm,201490535,2025,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA,1,devlet
fsm,201490535,2025,KASTAMONU ÜNİVERSİTESİ,1,devlet
fsm,201490535,2025,KOCAELİ ÜNİVERSİTESİ,2,devlet
fsm,201490535,2025,MANİSA CELÂL BAYAR ÜNİVERSİTESİ,1,devlet
fsm,201490535,2025,MARMARA ÜNİVERSİTESİ,5,devlet
fsm,201490535,2025,MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ,1,devlet
fsm,201490535,2025,PAMUKKALE ÜNİVERSİTESİ,1,devlet
fsm,201490535,2025,SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,1,devlet
fsm,201490535,2025,SÜLEYMAN DEMİREL ÜNİVERSİTESİ,1,devlet
fsm,201490535,2025,YALOVA ÜNİVERSİTESİ,1,devlet
fsm,201490535,2025,BEZM-İ ÂLEM VAKIF ÜNİVERSİTESİ,1,vakif
fsm,201490535,2025,DEMİROĞLU BİLİM ÜNİVERSİTESİ,2,vakif
fsm,201490535,2025,DOĞUŞ ÜNİVERSİTESİ,1,vakif
fsm,201490535,2025,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ,16,vakif
fsm,201490535,2025,FENERBAHÇE ÜNİVERSİTESİ,1,vakif
fsm,201490535,2025,İSTANBUL AREL ÜNİVERSİTESİ,2,vakif
fsm,201490535,2025,İSTANBUL ATLAS ÜNİVERSİTESİ,3,vakif
fsm,201490535,2025,İSTANBUL AYDIN ÜNİVERSİTESİ,3,vakif
fsm,201490535,2025,İSTANBUL BEYKENT ÜNİVERSİTESİ,3,vakif
fsm,201490535,2025,İSTANBUL GELİŞİM ÜNİVERSİTESİ,3,vakif
fsm,201490535,2025,İSTANBUL KENT ÜNİVERSİTESİ,2,vakif
fsm,201490535,2025,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,1,vakif
fsm,201490535,2025,İSTANBUL MEDİPOL ÜNİVERSİTESİ,1,vakif
fsm,201490535,2025,İSTANBUL NİŞANTAŞI ÜNİVERSİTESİ,1,vakif
fsm,201490535,2025,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,5,vakif
fsm,201490535,2025,İSTANBUL TİCARET ÜNİVERSİTESİ,1,vakif
fsm,201490535,2025,İSTANBUL TOPKAPI ÜNİVERSİTESİ,1,vakif
halic,201990481,2025,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ,1,devlet
halic,201990481,2025,ANKARA YILDIRIM BEYAZIT ÜNİVERSİTESİ,1,devlet
halic,201990481,2025,ATATÜRK ÜNİVERSİTESİ,1,devlet
halic,201990481,2025,AYDIN ADNAN MENDERES ÜNİVERSİTESİ,1,devlet
halic,201990481,2025,BALIKESİR ÜNİVERSİTESİ,2,devlet
halic,201990481,2025,BURSA TEKNİK ÜNİVERSİTESİ,5,devlet
halic,201990481,2025,BURSA ULUDAĞ ÜNİVERSİTESİ,4,devlet
halic,201990481,2025,ÇANAKKALE ONSEKİZ MART ÜNİVERSİTESİ,3,devlet
halic,201990481,2025,ÇUKUROVA ÜNİVERSİTESİ,2,devlet
halic,201990481,2025,DOKUZ EYLÜL ÜNİVERSİTESİ,1,devlet
halic,201990481,2025,DÜZCE ÜNİVERSİTESİ,2,devlet
halic,201990481,2025,ESKİŞEHİR OSMANGAZİ ÜNİVERSİTESİ,1,devlet
halic,201990481,2025,ESKİŞEHİR TEKNİK ÜNİVERSİTESİ,2,devlet
halic,201990481,2025,GALATASARAY ÜNİVERSİTESİ,1,devlet
halic,201990481,2025,GEBZE TEKNİK ÜNİVERSİTESİ,2,devlet
halic,201990481,2025,HACETTEPE ÜNİVERSİTESİ,2,devlet
halic,201990481,2025,İNÖNÜ ÜNİVERSİTESİ,1,devlet
halic,201990481,2025,İSTANBUL MEDENİYET ÜNİVERSİTESİ,3,devlet
halic,201990481,2025,İSTANBUL TEKNİK ÜNİVERSİTESİ,5,devlet
halic,201990481,2025,İSTANBUL ÜNİVERSİTESİ,4,devlet
halic,201990481,2025,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA,10,devlet
halic,201990481,2025,İZMİR KATİP ÇELEBİ ÜNİVERSİTESİ,3,devlet
halic,201990481,2025,KARADENİZ TEKNİK ÜNİVERSİTESİ,4,devlet
halic,201990481,2025,KOCAELİ ÜNİVERSİTESİ,2,devlet
halic,201990481,2025,KONYA TEKNİK ÜNİVERSİTESİ,1,devlet
halic,201990481,2025,MANİSA CELÂL BAYAR ÜNİVERSİTESİ,1,devlet
halic,201990481,2025,MARMARA ÜNİVERSİTESİ,9,devlet
halic,201990481,2025,MİMAR SİNAN GÜZEL SANATLAR ÜNİVERSİTESİ,1,devlet
halic,201990481,2025,ONDOKUZ MAYIS ÜNİVERSİTESİ,1,devlet
halic,201990481,2025,SAKARYA UYGULAMALI BİLİMLER ÜNİVERSİTESİ,1,devlet
halic,201990481,2025,SAKARYA ÜNİVERSİTESİ,5,devlet
halic,201990481,2025,TRAKYA ÜNİVERSİTESİ,1,devlet
halic,201990481,2025,YILDIZ TEKNİK ÜNİVERSİTESİ,7,devlet
halic,201990481,2025,ALTINBAŞ ÜNİVERSİTESİ,2,vakif
halic,201990481,2025,ANKARA BİLİM ÜNİVERSİTESİ,2,vakif
