source_university,yop_kodu,year,il,tercih_sayisi
halic,201910669,2025,EDİRNE,12
halic,201910669,2025,ERZURUM,1
halic,201910669,2025,ISPARTA,1
halic,201910669,2025,İSTANBUL,412
halic,201910669,2025,İZMİR,1
halic,201910669,2025,KIRKLARELİ,4
halic,201910669,2025,KOCAELİ,1
halic,201910669,2025,MUĞLA,2
halic,201910669,2025,SAKARYA,1
halic,201910669,2025,TEKİRDAĞ,3
halic,201910669,2025,YALOVA,4
halic,201910669,2025,ZONGULDAK,2
halic,201990811,2025,İSTANBUL,65
halic,201910121,2025,İSTANBUL,112
halic,201910148,2025,ANKARA,2
halic,201910148,2025,İSTANBUL,85
halic,201910148,2025,İZMİR,2
halic,201910148,2025,KIBRIS,2
halic,201910633,2025,EDİRNE,1
halic,201910633,2025,İSTANBUL,31
halic,201910633,2025,KARABÜK,1
halic,201910633,2025,ORDU,1
halic,201910633,2025,SAMSUN,3
halic,201910633,2025,SİNOP,1
halic,201991609,2025,ANKARA,3
halic,201991609,2025,DENİZLİ,2
halic,201991609,2025,EDİRNE,2
halic,201991609,2025,İSTANBUL,130
halic,201991609,2025,İZMİR,12
halic,201991609,2025,KOCAELİ,1
halic,201991609,2025,MUĞLA,2
halic,201991609,2025,TEKİRDAĞ,3
halic,201991602,2025,ÇANAKKALE,12
halic,201991602,2025,ESKİŞEHİR,7
halic,201991602,2025,İSTANBUL,32
halic,201991602,2025,İZMİR,1
halic,201991595,2025,ANKARA,1
halic,201991595,2025,ANTALYA,2
halic,201991595,2025,ESKİŞEHİR,2
halic,201991595,2025,İSTANBUL,102
halic,201991595,2025,İZMİR,2
halic,201991595,2025,KOCAELİ,3
halic,201990385,2025,ANKARA,2
halic,201990385,2025,İSTANBUL,61
halic,201991105,2025,ANKARA,3
halic,201991105,2025,ARDAHAN,1
halic,201991105,2025,BİTLİS,1
halic,201991105,2025,ÇORUM,4
halic,201991105,2025,DENİZLİ,1
halic,201991105,2025,ELAZIĞ,3
halic,201991105,2025,ERZURUM,2
halic,201991105,2025,ESKİŞEHİR,1
halic,201991105,2025,İSTANBUL,36
halic,201991105,2025,KOCAELİ,1
halic,201991105,2025,MALATYA,1
halic,201991105,2025,SAMSUN,1
halic,201991105,2025,TRABZON,2
halic,201990225,2025,ANKARA,1
halic,201990225,2025,ANTALYA,2
halic,201990225,2025,ÇANAKKALE,1
halic,201990225,2025,ESKİŞEHİR,1
halic,201990225,2025,İSTANBUL,97
halic,201991616,2025,İSTANBUL,76
halic,201991630,2025,İSTANBUL,93
halic,201910703,2025,AĞRI,4
halic,201910703,2025,AKSARAY,1
halic,201910703,2025,BURSA,1
halic,201910703,2025,GÜMÜŞHANE,1
halic,201910703,2025,İSTANBUL,197
halic,201910703,2025,KIRKLARELİ,1
halic,201910703,2025,KOCAELİ,1
halic,201910703,2025,KONYA,1
halic,201910703,2025,MALATYA,1
halic,201910703,2025,MUĞLA,1
halic,201910703,2025,ORDU,1
halic,201910703,2025,RİZE,1
halic,201910703,2025,SAMSUN,1
halic,201910703,2025,ŞANLIURFA,1
halic,201910703,2025,ŞIRNAK,1
halic,201910703,2025,TRABZON,1
halic,201991042,2025,ANKARA,3
halic,201991042,2025,İSTANBUL,33
halic,201991042,2025,İZMİR,2
halic,201991077,2025,İSTANBUL,40
halic,201991077,2025,İZMİR,1
halic,201991119,2025,ANKARA,3
halic,201991119,2025,BALIKESİR,4
halic,201991119,2025,ÇANAKKALE,2
halic,201991119,2025,DÜZCE,1
halic,201991119,2025,İSTANBUL,90
halic,201991119,2025,İZMİR,3
halic,201991119,2025,KOCAELİ,3
halic,201991119,2025,YALOVA,1
halic,201991126,2025,ADANA,1
halic,201991126,2025,ANKARA,3
halic,201991126,2025,ANTALYA,2
halic,201991126,2025,AYDIN,1
halic,201991126,2025,BALIKESİR,2
halic,201991126,2025,BURSA,1
halic,201991126,2025,ÇANAKKALE,1
halic,201991126,2025,DÜZCE,1
halic,201991126,2025,EDİRNE,1
halic,201991126,2025,ESKİŞEHİR,1
halic,201991126,2025,GAZİANTEP,2
halic,201991126,2025,HATAY,1
halic,201991126,2025,İSTANBUL,167
halic,201991126,2025,İZMİR,4
halic,201991126,2025,KAYSERİ,1
halic,201991126,2025,KOCAELİ,1
halic,201991126,2025,KONYA,1
halic,201991126,2025,KÜTAHYA,1
halic,201991126,2025,MANİSA,1
halic,201991126,2025,MERSİN,2
halic,201991126,2025,MUĞLA,1
halic,201991126,2025,SAKARYA,1
halic,201991126,2025,TEKİRDAĞ,1
halic,201991126,2025,YALOVA,1
halic,201991154,2025,ANKARA,6
halic,201991154,2025,ANTALYA,2
halic,201991154,2025,AYDIN,1
halic,201991154,2025,BALIKESİR,2
halic,201991154,2025,BOLU,3
halic,201991154,2025,ÇANAKKALE,2
halic,201991154,2025,EDİRNE,2
halic,201991154,2025,ESKİŞEHİR,2
halic,201991154,2025,İSTANBUL,143
halic,201991154,2025,İZMİR,4
halic,201991154,2025,KOCAELİ,3
halic,201991154,2025,KONYA,1
halic,201991154,2025,MANİSA,1
halic,201991154,2025,MUĞLA,3
halic,201991154,2025,ORDU,2
halic,201991154,2025,RİZE,1
halic,201991154,2025,SAMSUN,1
halic,201991154,2025,SİNOP,1
halic,201991154,2025,TEKİRDAĞ,1
halic,201991154,2025,TRABZON,5
halic,201991154,2025,YALOVA,2
halic,201990234,2025,ADANA,1
halic,201990234,2025,ANKARA,2
halic,201990234,2025,BURSA,1
halic,201990234,2025,ÇANAKKALE,1
halic,201990234,2025,ESKİŞEHİR,1
halic,201990234,2025,İSTANBUL,84
halic,201990234,2025,İZMİR,2
halic,201990394,2025,AKSARAY,1
halic,201990394,2025,AMASYA,1
halic,201990394,2025,ANTALYA,3
halic,201990394,2025,BALIKESİR,1
halic,201990394,2025,ÇANAKKALE,1
halic,201990394,2025,DENİZLİ,1
halic,201990394,2025,ERZURUM,2
halic,201990394,2025,ESKİŞEHİR,4
halic,201990394,2025,İSTANBUL,110
halic,201990394,2025,İZMİR,3
halic,201990394,2025,KOCAELİ,1
halic,201990394,2025,SAKARYA,1
halic,201990513,2025,ANKARA,1
halic,201990513,2025,ANTALYA,1
halic,201990513,2025,ÇANAKKALE,1
halic,201990513,2025,ESKİŞEHİR,1
halic,201990513,2025,İSTANBUL,79
halic,201990513,2025,İZMİR,1
halic,201990513,2025,KOCAELİ,1
halic,201990511,2025,AMASYA,1
halic,201990511,2025,ANKARA,3
halic,201990511,2025,ANTALYA,1
halic,201990511,2025,BURSA,2
halic,201990511,2025,ESKİŞEHİR,1
halic,201990511,2025,İSTANBUL,101
halic,201990511,2025,İZMİR,3
halic,201990511,2025,KIRIKKALE,1
halic,201990511,2025,KONYA,2
halic,201990528,2025,ADIYAMAN,1
halic,201990528,2025,AĞRI,1
halic,201990528,2025,ANKARA,4
halic,201990528,2025,ANTALYA,4
halic,201990528,2025,ARTVİN,1
halic,201990528,2025,BARTIN,1
halic,201990528,2025,BOLU,2
halic,201990528,2025,ÇANAKKALE,1
halic,201990528,2025,DÜZCE,1
halic,201990528,2025,ELAZIĞ,1
halic,201990528,2025,ERZİNCAN,1
halic,201990528,2025,ESKİŞEHİR,2
halic,201990528,2025,HAKKARİ,1
halic,201990528,2025,HATAY,1
halic,201990528,2025,İSTANBUL,83
halic,201990528,2025,İZMİR,1
halic,201990528,2025,KASTAMONU,1
halic,201990528,2025,KİLİS,1
halic,201990528,2025,MALATYA,1
halic,201990528,2025,ORDU,1
halic,201990528,2025,ŞANLIURFA,1
halic,201990528,2025,ZONGULDAK,2
halic,201910863,2025,İSTANBUL,46
halic,201910863,2025,KOCAELİ,3
halic,201910439,2025,BALIKESİR,1
halic,201910439,2025,ESKİŞEHİR,5
halic,201910439,2025,İSTANBUL,107
halic,201910439,2025,İZMİR,3
halic,201910439,2025,KOCAELİ,2
halic,201910439,2025,MERSİN,1
halic,201990762,2025,AMASYA,3
halic,201990762,2025,ANKARA,3
halic,201990762,2025,İSTANBUL,54
halic,201990762,2025,İZMİR,2
halic,201990762,2025,KIRIKKALE,2
halic,201990762,2025,KONYA,2
halic,201990762,2025,ORDU,1
halic,201990762,2025,TEKİRDAĞ,1
halic,201990790,2025,ANTALYA,3
halic,201990790,2025,AYDIN,2
halic,201990790,2025,BALIKESİR,1
halic,201990790,2025,BOLU,3
halic,201990790,2025,ERZURUM,1
halic,201990790,2025,ESKİŞEHİR,3
halic,201990790,2025,İSTANBUL,110
halic,201990790,2025,İZMİR,1
halic,201990790,2025,KAYSERİ,1
halic,201990790,2025,MUĞLA,2
halic,201990790,2025,SAKARYA,1
halic,201990804,2025,ANTALYA,3
halic,201990804,2025,AYDIN,1
halic,201990804,2025,BALIKESİR,1
halic,201990804,2025,BOLU,4
halic,201990804,2025,ÇANAKKALE,3
halic,201990804,2025,İSTANBUL,67
halic,201990804,2025,KÜTAHYA,2
halic,201990804,2025,MUĞLA,1
halic,201990804,2025,SAKARYA,3
halic,201990804,2025,SİNOP,1
halic,201990804,2025,YALOVA,1
halic,201910696,2025,ANKARA,1
halic,201910696,2025,İSTANBUL,81
halic,201991588,2025,ANKARA,14
halic,201991588,2025,ESKİŞEHİR,2
halic,201991588,2025,İSTANBUL,223
halic,201991588,2025,İZMİR,1
halic,201991588,2025,ORDU,1
halic,201910872,2025,İSTANBUL,118
halic,201910872,2025,KASTAMONU,2
halic,201990497,2025,ANKARA,6
halic,201990497,2025,BURSA,1
halic,201990497,2025,İSTANBUL,76
halic,201990497,2025,İZMİR,5
halic,201990497,2025,KONYA,3
halic,201990497,2025,MANİSA,1
halic,201990497,2025,MUĞLA,1
halic,201910024,2025,AMASYA,1
halic,201910024,2025,ANKARA,8
halic,201910024,2025,ANTALYA,4
halic,201910024,2025,AYDIN,3
halic,201910024,2025,BALIKESİR,1
halic,201910024,2025,BOLU,2
halic,201910024,2025,ÇANAKKALE,1
halic,201910024,2025,EDİRNE,1
halic,201910024,2025,İSTANBUL,91
halic,201910024,2025,İZMİR,4
halic,201910024,2025,KOCAELİ,1
halic,201910024,2025,MANİSA,1
halic,201910024,2025,MUĞLA,3
halic,201910024,2025,SAKARYA,1
halic,201910024,2025,TEKİRDAĞ,1
halic,201990727,2025,ANKARA,2
halic,201990727,2025,ANTALYA,2
halic,201990727,2025,BALIKESİR,2
halic,201990727,2025,BİLECİK,1
halic,201990727,2025,BOLU,1
halic,201990727,2025,ÇANAKKALE,1
halic,201990727,2025,ÇORUM,1
halic,201990727,2025,EDİRNE,3
halic,201990727,2025,ERZİNCAN,1
halic,201990727,2025,ESKİŞEHİR,1
halic,201990727,2025,GİRESUN,1
halic,201990727,2025,ISPARTA,1
halic,201990727,2025,İSTANBUL,343
halic,201990727,2025,İZMİR,2
halic,201990727,2025,KAHRAMANMARAŞ,1
halic,201990727,2025,KASTAMONU,2
halic,201990727,2025,KIRKLARELİ,3
halic,201990727,2025,KÜTAHYA,2
halic,201990727,2025,SAKARYA,2
halic,201990727,2025,TEKİRDAĞ,2
halic,201990727,2025,TOKAT,2
halic,201990727,2025,ZONGULDAK,1
halic,201990720,2025,İSTANBUL,35
halic,201910015,2025,ESKİŞEHİR,1
halic,201910015,2025,İSTANBUL,3
halic,201910509,2025,ADANA,1
halic,201910509,2025,ANKARA,13
halic,201910509,2025,ANTALYA,4
halic,201910509,2025,ARTVİN,1
halic,201910509,2025,ÇANAKKALE,4
halic,201910509,2025,DENİZLİ,2
halic,201910509,2025,ERZURUM,5
halic,201910509,2025,ESKİŞEHİR,6
halic,201910509,2025,GÜMÜŞHANE,1
halic,201910509,2025,İSTANBUL,401
halic,201910509,2025,İZMİR,2
halic,201910509,2025,KIBRIS,8
halic,201910509,2025,KIRKLARELİ,1
halic,201910509,2025,KOCAELİ,1
halic,201910509,2025,KONYA,2
halic,201910509,2025,MERSİN,1
halic,201910509,2025,NEVŞEHİR,1
halic,201910509,2025,SAKARYA,2
halic,201910509,2025,SAMSUN,1
halic,201910509,2025,TEKİRDAĞ,5
halic,201910509,2025,TRABZON,1
halic,201910509,2025,ZONGULDAK,3
ibnhaldun,208610015,2025,ANKARA,24
ibnhaldun,208610015,2025,BURSA,2
ibnhaldun,208610015,2025,GAZİANTEP,1
ibnhaldun,208610015,2025,İSTANBUL,89
ibnhaldun,208610015,2025,İZMİR,4
ibnhaldun,208610015,2025,KAYSERİ,1
ibnhaldun,208610015,2025,KOCAELİ,2
ibnhaldun,208610015,2025,KONYA,2
ibnhaldun,208610015,2025,SAKARYA,1
ibnhaldun,208610015,2025,SAMSUN,1
ibnhaldun,208610087,2025,AKSARAY,1
ibnhaldun,208610087,2025,ANKARA,13
ibnhaldun,208610087,2025,ANTALYA,2
ibnhaldun,208610087,2025,BURSA,1
ibnhaldun,208610087,2025,ESKİŞEHİR,2
ibnhaldun,208610087,2025,İSTANBUL,64
ibnhaldun,208610087,2025,İZMİR,1
ibnhaldun,208610087,2025,KAYSERİ,4
ibnhaldun,208610087,2025,KIRIKKALE,1
ibnhaldun,208610087,2025,KONYA,6
ibnhaldun,208610087,2025,NEVŞEHİR,5
ibnhaldun,208610087,2025,NİĞDE,1
ibnhaldun,208610087,2025,SAKARYA,1
ibnhaldun,208610087,2025,SAMSUN,2
ibnhaldun,208610024,2025,ANKARA,16
ibnhaldun,208610024,2025,BURSA,1
ibnhaldun,208610024,2025,İSTANBUL,80
ibnhaldun,208610024,2025,İZMİR,1
ibnhaldun,208610024,2025,KARAMAN,1
ibnhaldun,208610024,2025,KONYA,7
ibnhaldun,208610096,2025,ANKARA,9
ibnhaldun,208610096,2025,BALIKESİR,1
ibnhaldun,208610096,2025,BOLU,1
ibnhaldun,208610096,2025,BURSA,1
ibnhaldun,208610096,2025,ERZURUM,1
ibnhaldun,208610096,2025,İSTANBUL,57
ibnhaldun,208610096,2025,İZMİR,1
ibnhaldun,208610096,2025,KAYSERİ,1
ibnhaldun,208610096,2025,KOCAELİ,1
ibnhaldun,208610096,2025,KONYA,2
ibnhaldun,208610096,2025,SAKARYA,1
ibnhaldun,208610096,2025,SAMSUN,1
ibnhaldun,208610096,2025,YALOVA,1
ibnhaldun,208610112,2025,ANKARA,5
ibnhaldun,208610112,2025,İSTANBUL,77
ibnhaldun,208610103,2025,ANKARA,12
ibnhaldun,208610103,2025,İSTANBUL,70
ibnhaldun,208610114,2025,AFYONKARAHİSAR,1
ibnhaldun,208610114,2025,ANKARA,9
ibnhaldun,208610114,2025,BURSA,1
ibnhaldun,208610114,2025,ÇANKIRI,1
ibnhaldun,208610114,2025,DİYARBAKIR,1
ibnhaldun,208610114,2025,ERZİNCAN,1
ibnhaldun,208610114,2025,ERZURUM,1
ibnhaldun,208610114,2025,GAZİANTEP,1
ibnhaldun,208610114,2025,ISPARTA,1
ibnhaldun,208610114,2025,İSTANBUL,82
ibnhaldun,208610114,2025,İZMİR,3
ibnhaldun,208610114,2025,KIBRIS,9
ibnhaldun,208610114,2025,KIRKLARELİ,1
ibnhaldun,208610114,2025,MALATYA,1
ibnhaldun,208610114,2025,RİZE,1
ibnhaldun,208610114,2025,SİVAS,1
ibnhaldun,208610114,2025,TOKAT,1
ibnhaldun,208610114,2025,TRABZON,1
ibnhaldun,208610121,2025,ANKARA,10
ibnhaldun,208610121,2025,BURSA,1
ibnhaldun,208610121,2025,İSTANBUL,69
ibnhaldun,208610121,2025,KOCAELİ,1
ibnhaldun,208610121,2025,KONYA,1
ibnhaldun,208610121,2025,SAKARYA,1
ibnhaldun,208610033,2025,ADANA,2
ibnhaldun,208610033,2025,ANKARA,3
ibnhaldun,208610033,2025,BURSA,1
ibnhaldun,208610033,2025,ERZURUM,1
ibnhaldun,208610033,2025,İSTANBUL,84
ibnhaldun,208610033,2025,SAMSUN,2
ibnhaldun,208610078,2025,ANKARA,14
ibnhaldun,208610078,2025,BURSA,1
ibnhaldun,208610078,2025,İSTANBUL,90
ibnhaldun,208610078,2025,KOCAELİ,1
ibnhaldun,208610078,2025,KONYA,1
ibnhaldun,208610078,2025,SAKARYA,1
izu,203211111,2025,ANKARA,1
izu,203211111,2025,DÜZCE,1
izu,203211111,2025,İSTANBUL,77
izu,203211111,2025,KONYA,4
izu,203211111,2025,SİİRT,1
izu,203211095,2025,BİNGÖL,1
izu,203211095,2025,GÜMÜŞHANE,1
izu,203211095,2025,İSTANBUL,81
izu,203211095,2025,ŞANLIURFA,1
izu,203210979,2025,ANKARA,1
izu,203210979,2025,ÇORUM,1
izu,203210979,2025,ESKİŞEHİR,1
izu,203210979,2025,İSTANBUL,350
izu,203210979,2025,KOCAELİ,1
izu,203210979,2025,TEKİRDAĞ,1
izu,203210979,2025,TRABZON,1
izu,203210952,2025,BURSA,4
izu,203210952,2025,İSTANBUL,141
izu,203210952,2025,KOCAELİ,1
izu,203210952,2025,SAKARYA,1
izu,203211459,2025,ANKARA,1
izu,203211459,2025,İSTANBUL,23
izu,203211459,2025,KIBRIS,5
izu,203211403,2025,ADIYAMAN,1
izu,203211403,2025,ANKARA,1
izu,203211403,2025,ANTALYA,1
izu,203211403,2025,ARDAHAN,1
izu,203211403,2025,AYDIN,1
izu,203211403,2025,BALIKESİR,2
izu,203211403,2025,BATMAN,1
izu,203211403,2025,BİTLİS,1
izu,203211403,2025,BURSA,4
izu,203211403,2025,ÇANAKKALE,2
izu,203211403,2025,DÜZCE,2
izu,203211403,2025,ERZURUM,1
izu,203211403,2025,GAZİANTEP,2
izu,203211403,2025,HATAY,1
izu,203211403,2025,IĞDIR,1
izu,203211403,2025,İSTANBUL,295
izu,203211403,2025,KAHRAMANMARAŞ,1
izu,203211403,2025,KARAMAN,1
izu,203211403,2025,KOCAELİ,6
izu,203211403,2025,KONYA,5
izu,203211403,2025,MALATYA,1
izu,203211403,2025,MARDİN,1
izu,203211403,2025,MUĞLA,1
izu,203211403,2025,OSMANİYE,1
izu,203211403,2025,SAKARYA,3
izu,203211403,2025,SAMSUN,2
izu,203211403,2025,ŞANLIURFA,1
izu,203211403,2025,TOKAT,1
izu,203211403,2025,TRABZON,1
izu,203211403,2025,VAN,1
izu,203211403,2025,YALOVA,1
izu,203211403,2025,YOZGAT,1
izu,203211403,2025,ZONGULDAK,1
izu,203210149,2025,AFYONKARAHİSAR,1
izu,203210149,2025,ANKARA,3
izu,203210149,2025,BOLU,1
izu,203210149,2025,BURSA,2
izu,203210149,2025,ÇANAKKALE,1
izu,203210149,2025,DÜZCE,1
izu,203210149,2025,EDİRNE,1
izu,203210149,2025,ERZİNCAN,1
izu,203210149,2025,ERZURUM,1
izu,203210149,2025,ESKİŞEHİR,1
izu,203210149,2025,ISPARTA,1
izu,203210149,2025,İSTANBUL,124
izu,203210149,2025,İZMİR,1
izu,203210149,2025,KARABÜK,1
izu,203210149,2025,KARS,1
izu,203210149,2025,KAYSERİ,2
izu,203210149,2025,KOCAELİ,1
izu,203210149,2025,KONYA,1
izu,203210149,2025,RİZE,1
izu,203210149,2025,SAKARYA,3
izu,203210149,2025,SAMSUN,1
izu,203210149,2025,SİVAS,2
izu,203210149,2025,TOKAT,2
izu,203210149,2025,TRABZON,4
izu,203210149,2025,ZONGULDAK,1
izu,203211396,2025,İSTANBUL,22
izu,203211156,2025,ADANA,2
izu,203211156,2025,AFYONKARAHİSAR,5
izu,203211156,2025,AKSARAY,4
izu,203211156,2025,AMASYA,5
izu,203211156,2025,ANTALYA,1
izu,203211156,2025,BALIKESİR,7
izu,203211156,2025,BARTIN,2
izu,203211156,2025,BİLECİK,5
izu,203211156,2025,BOLU,2
izu,203211156,2025,BURDUR,1
izu,203211156,2025,BURSA,5
izu,203211156,2025,ÇANAKKALE,2
izu,203211156,2025,ÇANKIRI,2
izu,203211156,2025,ÇORUM,1
izu,203211156,2025,DÜZCE,11
izu,203211156,2025,EDİRNE,7
izu,203211156,2025,ERZURUM,5
izu,203211156,2025,ESKİŞEHİR,4
izu,203211156,2025,GİRESUN,4
izu,203211156,2025,HATAY,2
izu,203211156,2025,ISPARTA,4
izu,203211156,2025,İSTANBUL,224
izu,203211156,2025,KAHRAMANMARAŞ,1
izu,203211156,2025,KARABÜK,17
izu,203211156,2025,KASTAMONU,2
izu,203211156,2025,KAYSERİ,4
izu,203211156,2025,KIRIKKALE,1
izu,203211156,2025,KIRKLARELİ,8
izu,203211156,2025,KIRŞEHİR,2
izu,203211156,2025,KOCAELİ,7
izu,203211156,2025,KONYA,9
izu,203211156,2025,KÜTAHYA,4
izu,203211156,2025,MALATYA,1
izu,203211156,2025,NEVŞEHİR,1
izu,203211156,2025,NİĞDE,2
izu,203211156,2025,RİZE,1
izu,203211156,2025,SAKARYA,15
izu,203211156,2025,SAMSUN,2
izu,203211156,2025,SİNOP,1
izu,203211156,2025,SİVAS,5
izu,203211156,2025,TEKİRDAĞ,8
izu,203211156,2025,TOKAT,1
izu,203211156,2025,TRABZON,4
izu,203211156,2025,UŞAK,5
izu,203211156,2025,YALOVA,3
izu,203211156,2025,ZONGULDAK,2
izu,203211138,2025,İSTANBUL,88
izu,203211138,2025,KOCAELİ,1
izu,203211138,2025,SAKARYA,1
izu,203211417,2025,ANKARA,2
izu,203211417,2025,BOLU,1
izu,203211417,2025,BURSA,2
izu,203211417,2025,ÇANAKKALE,2
izu,203211417,2025,ERZURUM,1
izu,203211417,2025,ESKİŞEHİR,1
izu,203211417,2025,İSTANBUL,176
izu,203211417,2025,KAYSERİ,4
izu,203211417,2025,KOCAELİ,2
izu,203211417,2025,MUĞLA,2
izu,203211417,2025,SAKARYA,1
izu,203211417,2025,TEKİRDAĞ,4
izu,203210679,2025,ADIYAMAN,1
izu,203210679,2025,AĞRI,1
izu,203210679,2025,ANKARA,4
izu,203210679,2025,AYDIN,1
izu,203210679,2025,BALIKESİR,1
izu,203210679,2025,BURSA,4
izu,203210679,2025,EDİRNE,1
izu,203210679,2025,ERZİNCAN,1
izu,203210679,2025,IĞDIR,1
izu,203210679,2025,İSTANBUL,57
izu,203210679,2025,İZMİR,3
izu,203210679,2025,KARABÜK,1
izu,203210679,2025,KARS,1
izu,203210679,2025,KAYSERİ,1
izu,203210679,2025,KOCAELİ,4
izu,203210679,2025,SAKARYA,6
izu,203210679,2025,SAMSUN,1
izu,203210679,2025,TRABZON,1
izu,203210679,2025,YALOVA,1
izu,203211303,2025,ARTVİN,1
izu,203211303,2025,BİLECİK,1
izu,203211303,2025,BOLU,1
izu,203211303,2025,ÇORUM,2
izu,203211303,2025,DÜZCE,1
izu,203211303,2025,ERZURUM,3
izu,203211303,2025,GİRESUN,1
izu,203211303,2025,ISPARTA,1
izu,203211303,2025,İSTANBUL,200
izu,203211303,2025,KONYA,7
izu,203211303,2025,ORDU,1
izu,203211303,2025,SAMSUN,1
izu,203211303,2025,SİNOP,1
izu,203211303,2025,SİVAS,4
izu,203211303,2025,TOKAT,1
izu,203211303,2025,TRABZON,2
izu,203211302,2025,ANKARA,2
izu,203211302,2025,ESKİŞEHİR,1
izu,203211302,2025,İSTANBUL,40
izu,203211302,2025,İZMİR,1
izu,203211302,2025,KOCAELİ,1
izu,203211302,2025,KÜTAHYA,1
izu,203211302,2025,SAKARYA,2
izu,203211302,2025,SAMSUN,1
izu,203211288,2025,ANKARA,1
izu,203211288,2025,İSTANBUL,37
izu,203211288,2025,KOCAELİ,6
izu,203211288,2025,KONYA,17
izu,203210113,2025,ANKARA,8
izu,203210113,2025,BOLU,1
izu,203210113,2025,BURSA,5
izu,203210113,2025,DÜZCE,1
izu,203210113,2025,EDİRNE,1
izu,203210113,2025,ESKİŞEHİR,2
izu,203210113,2025,İSTANBUL,111
izu,203210113,2025,KIRKLARELİ,1
izu,203210113,2025,KOCAELİ,13
izu,203210113,2025,SAKARYA,5
izu,203210113,2025,TRABZON,3
izu,203210519,2025,ADANA,1
izu,203210519,2025,AĞRI,1
izu,203210519,2025,AMASYA,3
izu,203210519,2025,ANKARA,11
izu,203210519,2025,ANTALYA,6
izu,203210519,2025,ARDAHAN,1
izu,203210519,2025,ARTVİN,1
izu,203210519,2025,AYDIN,1
izu,203210519,2025,BALIKESİR,7
izu,203210519,2025,BARTIN,3
izu,203210519,2025,BAYBURT,2
izu,203210519,2025,BİNGÖL,1
izu,203210519,2025,BİTLİS,2
izu,203210519,2025,BOLU,3
izu,203210519,2025,BURDUR,2
izu,203210519,2025,ÇANAKKALE,1
izu,203210519,2025,ÇANKIRI,3
izu,203210519,2025,ÇORUM,2
izu,203210519,2025,DÜZCE,1
izu,203210519,2025,EDİRNE,1
izu,203210519,2025,ELAZIĞ,2
izu,203210519,2025,ERZİNCAN,2
izu,203210519,2025,GAZİANTEP,2
izu,203210519,2025,GİRESUN,1
izu,203210519,2025,GÜMÜŞHANE,3
izu,203210519,2025,HATAY,1
izu,203210519,2025,IĞDIR,2
izu,203210519,2025,ISPARTA,1
izu,203210519,2025,İSTANBUL,424
izu,203210519,2025,KAHRAMANMARAŞ,4
izu,203210519,2025,KARABÜK,4
izu,203210519,2025,KASTAMONU,1
izu,203210519,2025,KAYSERİ,3
izu,203210519,2025,KIBRIS,3
izu,203210519,2025,KIRIKKALE,1
izu,203210519,2025,KIRKLARELİ,2
izu,203210519,2025,KIRŞEHİR,1
izu,203210519,2025,KOCAELİ,5
izu,203210519,2025,KONYA,9
izu,203210519,2025,KÜTAHYA,2
izu,203210519,2025,MALATYA,2
izu,203210519,2025,MANİSA,1
izu,203210519,2025,MARDİN,1
izu,203210519,2025,MERSİN,1
izu,203210519,2025,MUĞLA,1
izu,203210519,2025,NEVŞEHİR,1
izu,203210519,2025,NİĞDE,1
izu,203210519,2025,ORDU,1
izu,203210519,2025,RİZE,3
izu,203210519,2025,SAKARYA,3
izu,203210519,2025,SAMSUN,2
izu,203210519,2025,SİİRT,1
izu,203210519,2025,SİNOP,1
izu,203210519,2025,SİVAS,4
izu,203210519,2025,ŞANLIURFA,1
izu,203210519,2025,TEKİRDAĞ,2
izu,203210519,2025,TOKAT,7
izu,203210519,2025,TRABZON,3
izu,203210519,2025,TUNCELİ,1
izu,203210519,2025,YALOVA,2
izu,203210519,2025,YOZGAT,3
izu,203210519,2025,ZONGULDAK,5
izu,203210388,2025,AĞRI,1
izu,203210388,2025,ANKARA,8
izu,203210388,2025,ÇANAKKALE,1
izu,203210388,2025,ERZİNCAN,1
izu,203210388,2025,ERZURUM,1
izu,203210388,2025,GİRESUN,1
izu,203210388,2025,İSTANBUL,145
izu,203210388,2025,İZMİR,2
izu,203210388,2025,KOCAELİ,1
izu,203210388,2025,KONYA,1
izu,203210388,2025,KÜTAHYA,1
izu,203210388,2025,MALATYA,1
izu,203210388,2025,MUĞLA,1
izu,203210388,2025,SAKARYA,1
izu,203211466,2025,AFYONKARAHİSAR,1
izu,203211466,2025,AĞRI,1
izu,203211466,2025,ANKARA,1
izu,203211466,2025,BURSA,1
izu,203211466,2025,GAZİANTEP,6
izu,203211466,2025,İSTANBUL,187
izu,203211466,2025,KAYSERİ,1
izu,203211466,2025,KOCAELİ,1
izu,203211466,2025,KONYA,1
izu,203211466,2025,MERSİN,1
izu,203211466,2025,MUŞ,2
izu,203211466,2025,NEVŞEHİR,2
izu,203211466,2025,SİİRT,1
izu,203211466,2025,SİNOP,1
izu,203211466,2025,ŞIRNAK,1
izu,203211466,2025,TOKAT,1
izu,203211466,2025,TRABZON,1
izu,203210749,2025,ADANA,5
izu,203210749,2025,AFYONKARAHİSAR,20
izu,203210749,2025,AĞRI,1
izu,203210749,2025,ANKARA,68
izu,203210749,2025,ANTALYA,10
izu,203210749,2025,AYDIN,1
izu,203210749,2025,BALIKESİR,13
izu,203210749,2025,BOLU,18
izu,203210749,2025,BURSA,19
izu,203210749,2025,ÇANAKKALE,7
izu,203210749,2025,ÇANKIRI,26
izu,203210749,2025,DENİZLİ,6
izu,203210749,2025,DİYARBAKIR,20
