source_university,yop_kodu,year,il,tercih_sayisi
halic,201990526,2022,ANKARA,3
halic,201990526,2022,İSTANBUL,141
halic,201990526,2023,ANTALYA,1
halic,201990526,2023,İSTANBUL,151
halic,201990526,2023,İZMİR,4
halic,201990526,2023,KOCAELİ,1
halic,201990526,2023,KONYA,1
halic,201990526,2024,ANKARA,1
halic,201990526,2024,ÇANKIRI,1
halic,201990526,2024,GÜMÜŞHANE,1
halic,201990526,2024,İSTANBUL,65
halic,201990526,2024,İZMİR,1
halic,201990526,2024,KIRKLARELİ,1
halic,201990526,2024,NEVŞEHİR,1
halic,201990527,2022,ANKARA,1
halic,201990527,2022,ANTALYA,2
halic,201990527,2022,ÇANAKKALE,1
halic,201990527,2022,ESKİŞEHİR,5
halic,201990527,2022,İSTANBUL,438
halic,201990527,2022,İZMİR,8
halic,201990527,2022,KIRIKKALE,1
halic,201990527,2022,KOCAELİ,1
halic,201990527,2022,MUĞLA,1
halic,201990527,2022,SAKARYA,1
halic,201990527,2022,SAMSUN,2
halic,201990527,2022,TRABZON,1
halic,201990527,2023,ANKARA,4
halic,201990527,2023,ANTALYA,3
halic,201990527,2023,BALIKESİR,2
halic,201990527,2023,BOLU,1
halic,201990527,2023,BURSA,3
halic,201990527,2023,ÇANAKKALE,1
halic,201990527,2023,EDİRNE,1
halic,201990527,2023,İSTANBUL,494
halic,201990527,2023,İZMİR,20
halic,201990527,2023,MALATYA,2
halic,201990527,2023,MANİSA,1
halic,201990527,2023,TEKİRDAĞ,2
halic,201990527,2024,ANKARA,3
halic,201990527,2024,ANTALYA,2
halic,201990527,2024,AYDIN,4
halic,201990527,2024,BALIKESİR,4
halic,201990527,2024,BURSA,2
halic,201990527,2024,ÇANAKKALE,6
halic,201990527,2024,DÜZCE,2
halic,201990527,2024,ESKİŞEHİR,2
halic,201990527,2024,İSTANBUL,491
halic,201990527,2024,İZMİR,4
halic,201990527,2024,KIBRIS,4
halic,201990527,2024,KIRKLARELİ,1
halic,201990527,2024,KOCAELİ,1
halic,201990527,2024,MANİSA,1
halic,201990527,2024,MUĞLA,2
halic,201990527,2024,SAKARYA,3
halic,201990527,2024,TEKİRDAĞ,7
halic,201990528,2022,İSTANBUL,71
halic,201990528,2022,İZMİR,1
halic,201990528,2022,SAKARYA,1
halic,201990528,2022,ZONGULDAK,2
halic,201990528,2023,ANKARA,2
halic,201990528,2023,ESKİŞEHİR,1
halic,201990528,2023,İSTANBUL,66
halic,201990528,2023,İZMİR,2
halic,201990528,2024,ADIYAMAN,1
halic,201990528,2024,AĞRI,1
halic,201990528,2024,ANKARA,4
halic,201990528,2024,ANTALYA,4
halic,201990528,2024,ARTVİN,1
halic,201990528,2024,BARTIN,1
halic,201990528,2024,BOLU,2
halic,201990528,2024,ÇANAKKALE,1
halic,201990528,2024,DÜZCE,1
halic,201990528,2024,ELAZIĞ,1
halic,201990528,2024,ERZİNCAN,1
halic,201990528,2024,ESKİŞEHİR,2
halic,201990528,2024,HAKKARİ,1
halic,201990528,2024,HATAY,1
halic,201990528,2024,İSTANBUL,83
halic,201990528,2024,İZMİR,1
halic,201990528,2024,KASTAMONU,1
halic,201990528,2024,KİLİS,1
halic,201990528,2024,MALATYA,1
halic,201990528,2024,ORDU,1
halic,201990528,2024,ŞANLIURFA,1
halic,201990528,2024,ZONGULDAK,2
halic,201990530,2022,ANKARA,4
halic,201990530,2022,BALIKESİR,2
halic,201990530,2022,BİLECİK,2
halic,201990530,2022,BOLU,3
halic,201990530,2022,BURSA,1
halic,201990530,2022,DÜZCE,3
halic,201990530,2022,EDİRNE,1
halic,201990530,2022,ELAZIĞ,1
halic,201990530,2022,ERZURUM,1
halic,201990530,2022,İSTANBUL,73
halic,201990530,2022,İZMİR,1
halic,201990530,2022,KARABÜK,2
halic,201990530,2022,KASTAMONU,1
halic,201990530,2022,KIRKLARELİ,2
halic,201990530,2022,KOCAELİ,2
halic,201990530,2022,KÜTAHYA,3
halic,201990530,2022,SAKARYA,4
halic,201990530,2022,TEKİRDAĞ,2
halic,201990530,2022,TRABZON,1
halic,201990530,2022,UŞAK,1
halic,201990530,2022,YALOVA,1
halic,201990530,2022,ZONGULDAK,3
halic,201990530,2022,AFYONKARAHİSAR,1
halic,201990530,2023,ANKARA,10
halic,201990530,2023,İSTANBUL,54
halic,201990530,2023,İZMİR,6
halic,201990530,2023,TOKAT,1
halic,201990530,2024,AFYONKARAHİSAR,1
halic,201990530,2024,ANKARA,2
halic,201990530,2024,ANTALYA,3
halic,201990530,2024,BURSA,1
halic,201990530,2024,ÇANAKKALE,2
halic,201990530,2024,DENİZLİ,1
halic,201990530,2024,EDİRNE,2
halic,201990530,2024,ESKİŞEHİR,3
halic,201990530,2024,ISPARTA,1
halic,201990530,2024,İSTANBUL,75
halic,201990530,2024,İZMİR,8
halic,201990530,2024,KIBRIS,2
halic,201990530,2024,KIRKLARELİ,2
halic,201990530,2024,KOCAELİ,1
halic,201990530,2024,MANİSA,1
halic,201990530,2024,MUĞLA,2
halic,201990530,2024,TEKİRDAĞ,1
halic,201990530,2024,UŞAK,1
halic,201990530,2024,YALOVA,1
halic,201990552,2023,ADANA,1
halic,201990552,2023,AKSARAY,1
halic,201990552,2023,ANKARA,28
halic,201990552,2023,ANTALYA,1
halic,201990552,2023,BİLECİK,1
halic,201990552,2023,ÇANKIRI,1
halic,201990552,2023,ÇORUM,1
halic,201990552,2023,DİYARBAKIR,1
halic,201990552,2023,EDİRNE,1
halic,201990552,2023,ELAZIĞ,1
halic,201990552,2023,ERZİNCAN,2
halic,201990552,2023,ESKİŞEHİR,2
halic,201990552,2023,GAZİANTEP,7
halic,201990552,2023,GİRESUN,1
halic,201990552,2023,HATAY,1
halic,201990552,2023,İSTANBUL,170
halic,201990552,2023,İZMİR,13
halic,201990552,2023,KAHRAMANMARAŞ,2
halic,201990552,2023,KASTAMONU,1
halic,201990552,2023,KIRŞEHİR,1
halic,201990552,2023,KKTC-GAZİMAĞUSA,1
halic,201990552,2023,KKTC-GİRNE,1
halic,201990552,2023,KKTC-LEFKOŞA,2
halic,201990552,2023,KOCAELİ,2
halic,201990552,2023,KONYA,1
halic,201990552,2023,KÜTAHYA,1
halic,201990552,2023,MALATYA,4
halic,201990552,2023,MUĞLA,1
halic,201990552,2023,NİĞDE,1
halic,201990552,2023,ORDU,1
halic,201990552,2023,RİZE,1
halic,201990552,2023,SİVAS,1
halic,201990552,2023,ŞANLIURFA,2
halic,201990552,2023,TOKAT,1
halic,201990552,2023,TRABZON,1
halic,201990552,2023,YOZGAT,1
halic,201990552,2024,ADANA,1
halic,201990552,2024,ADIYAMAN,2
halic,201990552,2024,AĞRI,2
halic,201990552,2024,AMASYA,1
halic,201990552,2024,ANKARA,16
halic,201990552,2024,ANTALYA,4
halic,201990552,2024,AYDIN,1
halic,201990552,2024,BOLU,1
halic,201990552,2024,ÇORUM,1
halic,201990552,2024,EDİRNE,1
halic,201990552,2024,ELAZIĞ,1
halic,201990552,2024,ERZİNCAN,1
halic,201990552,2024,ERZURUM,2
halic,201990552,2024,ESKİŞEHİR,1
halic,201990552,2024,GİRESUN,2
halic,201990552,2024,İSTANBUL,103
halic,201990552,2024,İZMİR,14
halic,201990552,2024,KAHRAMANMARAŞ,2
halic,201990552,2024,KARABÜK,2
halic,201990552,2024,KARS,3
halic,201990552,2024,KASTAMONU,1
halic,201990552,2024,KIBRIS,21
halic,201990552,2024,KIRŞEHİR,3
halic,201990552,2024,KOCAELİ,2
halic,201990552,2024,KÜTAHYA,1
halic,201990552,2024,MALATYA,2
halic,201990552,2024,MERSİN,1
halic,201990552,2024,ORDU,1
halic,201990552,2024,RİZE,1
halic,201990552,2024,SİİRT,1
halic,201990552,2024,ŞANLIURFA,1
halic,201990552,2024,TOKAT,1
halic,201990552,2024,TRABZON,1
halic,201990552,2024,UŞAK,1
halic,201990552,2024,YOZGAT,2
halic,201990559,2023,ADANA,4
halic,201990559,2023,ANKARA,2
halic,201990559,2023,ELAZIĞ,1
halic,201990559,2023,ERZURUM,3
halic,201990559,2023,İSTANBUL,28
halic,201990559,2023,KAYSERİ,1
halic,201990559,2023,KOCAELİ,1
halic,201990559,2023,KONYA,2
halic,201990559,2024,İSTANBUL,76
halic,201990720,2024,İSTANBUL,35
halic,201990727,2024,ANKARA,2
halic,201990727,2024,ANTALYA,2
halic,201990727,2024,BALIKESİR,2
halic,201990727,2024,BİLECİK,1
halic,201990727,2024,BOLU,1
halic,201990727,2024,ÇANAKKALE,1
halic,201990727,2024,ÇORUM,1
halic,201990727,2024,EDİRNE,3
halic,201990727,2024,ERZİNCAN,1
halic,201990727,2024,ESKİŞEHİR,1
halic,201990727,2024,GİRESUN,1
halic,201990727,2024,ISPARTA,1
halic,201990727,2024,İSTANBUL,343
halic,201990727,2024,İZMİR,2
halic,201990727,2024,KAHRAMANMARAŞ,1
halic,201990727,2024,KASTAMONU,2
halic,201990727,2024,KIRKLARELİ,3
halic,201990727,2024,KÜTAHYA,2
halic,201990727,2024,SAKARYA,2
halic,201990727,2024,TEKİRDAĞ,2
halic,201990727,2024,TOKAT,2
halic,201990727,2024,ZONGULDAK,1
halic,201990741,2024,AFYONKARAHİSAR,1
halic,201990741,2024,AYDIN,2
halic,201990741,2024,BALIKESİR,1
halic,201990741,2024,BARTIN,2
halic,201990741,2024,BİLECİK,1
halic,201990741,2024,BURDUR,1
halic,201990741,2024,BURSA,1
halic,201990741,2024,ÇANAKKALE,1
halic,201990741,2024,DÜZCE,2
halic,201990741,2024,EDİRNE,2
halic,201990741,2024,İSTANBUL,201
halic,201990741,2024,KIBRIS,2
halic,201990741,2024,KÜTAHYA,1
halic,201990741,2024,MALATYA,1
halic,201990741,2024,MUĞLA,1
halic,201990741,2024,NEVŞEHİR,1
halic,201990741,2024,SAMSUN,1
halic,201990741,2024,TEKİRDAĞ,3
halic,201990741,2024,TOKAT,2
halic,201990741,2024,ZONGULDAK,3
halic,201990762,2024,AMASYA,3
halic,201990762,2024,ANKARA,3
halic,201990762,2024,İSTANBUL,54
halic,201990762,2024,İZMİR,2
halic,201990762,2024,KIRIKKALE,2
halic,201990762,2024,KONYA,2
halic,201990762,2024,ORDU,1
halic,201990762,2024,TEKİRDAĞ,1
halic,201990769,2024,ANKARA,1
halic,201990769,2024,ÇANKIRI,1
halic,201990769,2024,ELAZIĞ,2
halic,201990769,2024,ERZURUM,5
halic,201990769,2024,GAZİANTEP,3
halic,201990769,2024,İSTANBUL,27
halic,201990769,2024,KARABÜK,4
halic,201990769,2024,KIBRIS,1
halic,201990769,2024,KIRKLARELİ,2
halic,201990769,2024,KÜTAHYA,1
halic,201990769,2024,ŞANLIURFA,3
halic,201990776,2024,ADANA,1
halic,201990776,2024,AMASYA,1
halic,201990776,2024,ANKARA,3
halic,201990776,2024,ESKİŞEHİR,4
halic,201990776,2024,İSTANBUL,225
halic,201990776,2024,MUĞLA,2
halic,201990776,2024,TRABZON,1
halic,201990790,2024,ANTALYA,3
halic,201990790,2024,AYDIN,2
halic,201990790,2024,BALIKESİR,1
halic,201990790,2024,BOLU,3
halic,201990790,2024,ERZURUM,1
halic,201990790,2024,ESKİŞEHİR,3
halic,201990790,2024,İSTANBUL,110
halic,201990790,2024,İZMİR,1
halic,201990790,2024,KAYSERİ,1
halic,201990790,2024,MUĞLA,2
halic,201990790,2024,SAKARYA,1
halic,201990804,2024,ANTALYA,3
halic,201990804,2024,AYDIN,1
halic,201990804,2024,BALIKESİR,1
halic,201990804,2024,BOLU,4
halic,201990804,2024,ÇANAKKALE,3
halic,201990804,2024,İSTANBUL,67
halic,201990804,2024,KÜTAHYA,2
halic,201990804,2024,MUĞLA,1
halic,201990804,2024,SAKARYA,3
halic,201990804,2024,SİNOP,1
halic,201990804,2024,YALOVA,1
halic,201990811,2024,İSTANBUL,65
halic,201990818,2024,AKSARAY,1
halic,201990818,2024,ANKARA,2
halic,201990818,2024,ANTALYA,1
halic,201990818,2024,BALIKESİR,3
halic,201990818,2024,BARTIN,1
halic,201990818,2024,BİLECİK,1
halic,201990818,2024,BOLU,2
halic,201990818,2024,BURDUR,1
halic,201990818,2024,BURSA,1
halic,201990818,2024,ÇANAKKALE,1
halic,201990818,2024,ÇANKIRI,1
halic,201990818,2024,EDİRNE,1
halic,201990818,2024,ERZİNCAN,1
halic,201990818,2024,ESKİŞEHİR,3
halic,201990818,2024,İSTANBUL,486
halic,201990818,2024,İZMİR,1
halic,201990818,2024,KIRIKKALE,1
halic,201990818,2024,KIRKLARELİ,1
halic,201990818,2024,KIRŞEHİR,1
halic,201990818,2024,KOCAELİ,2
halic,201990818,2024,KONYA,2
halic,201990818,2024,KÜTAHYA,2
halic,201990818,2024,MANİSA,1
halic,201990818,2024,SAKARYA,5
halic,201990818,2024,TEKİRDAĞ,1
halic,201990818,2024,UŞAK,1
halic,201990818,2024,ZONGULDAK,2
halic,201990825,2024,BALIKESİR,1
halic,201990825,2024,EDİRNE,1
halic,201990825,2024,ESKİŞEHİR,1
halic,201990825,2024,İSTANBUL,133
halic,201990825,2024,MANİSA,1
halic,201990825,2024,TRABZON,2
halic,201990832,2024,ADANA,2
halic,201990832,2024,AKSARAY,1
halic,201990832,2024,ANTALYA,4
halic,201990832,2024,BALIKESİR,2
halic,201990832,2024,BARTIN,1
halic,201990832,2024,BAYBURT,1
halic,201990832,2024,BURSA,1
halic,201990832,2024,ÇANAKKALE,1
halic,201990832,2024,DENİZLİ,2
halic,201990832,2024,DÜZCE,1
halic,201990832,2024,EDİRNE,1
halic,201990832,2024,ESKİŞEHİR,6
halic,201990832,2024,ISPARTA,1
halic,201990832,2024,İSTANBUL,298
halic,201990832,2024,KIRŞEHİR,1
halic,201990832,2024,KOCAELİ,11
halic,201990832,2024,KONYA,2
halic,201990832,2024,KÜTAHYA,1
halic,201990832,2024,MALATYA,1
halic,201990832,2024,MUĞLA,2
halic,201990832,2024,OSMANİYE,1
halic,201990832,2024,SAKARYA,1
halic,201990832,2024,SAMSUN,1
halic,201990832,2024,SİVAS,1
halic,201990832,2024,TRABZON,2
halic,201990832,2024,YALOVA,7
halic,201990839,2024,İSTANBUL,48
halic,201990839,2024,İZMİR,1
halic,201990846,2024,AFYONKARAHİSAR,1
halic,201990846,2024,ANKARA,1
halic,201990846,2024,BURSA,1
halic,201990846,2024,ÇANAKKALE,3
halic,201990846,2024,EDİRNE,1
halic,201990846,2024,ERZURUM,1
halic,201990846,2024,ESKİŞEHİR,4
halic,201990846,2024,İSTANBUL,304
halic,201990846,2024,İZMİR,1
halic,201990846,2024,KARABÜK,1
halic,201990846,2024,KOCAELİ,3
halic,201990846,2024,SAMSUN,1
halic,201990853,2024,ANKARA,3
halic,201990853,2024,BİLECİK,1
halic,201990853,2024,BURSA,1
halic,201990853,2024,İSTANBUL,89
halic,201990853,2024,KIRIKKALE,1
halic,201990853,2024,KONYA,1
halic,201990853,2024,MERSİN,1
halic,201990853,2024,NEVŞEHİR,1
halic,201990860,2024,AFYONKARAHİSAR,1
halic,201990860,2024,ANKARA,6
halic,201990860,2024,ANTALYA,2
halic,201990860,2024,ÇANAKKALE,3
halic,201990860,2024,ÇANKIRI,1
halic,201990860,2024,ERZURUM,1
halic,201990860,2024,ESKİŞEHİR,1
halic,201990860,2024,İSTANBUL,116
halic,201990860,2024,KIBRIS,1
halic,201990860,2024,KIRIKKALE,1
halic,201990860,2024,KÜTAHYA,1
halic,201990860,2024,ORDU,1
halic,201990860,2024,TRABZON,2
halic,201990867,2024,ANKARA,5
halic,201990867,2024,ANTALYA,7
halic,201990867,2024,BALIKESİR,9
halic,201990867,2024,BOLU,1
halic,201990867,2024,BURSA,6
halic,201990867,2024,ÇANAKKALE,4
halic,201990867,2024,DENİZLİ,1
halic,201990867,2024,DÜZCE,2
halic,201990867,2024,EDİRNE,4
halic,201990867,2024,ESKİŞEHİR,1
halic,201990867,2024,ISPARTA,1
halic,201990867,2024,İSTANBUL,290
halic,201990867,2024,İZMİR,7
halic,201990867,2024,KIBRIS,3
halic,201990867,2024,KIRIKKALE,1
halic,201990867,2024,KIRKLARELİ,1
halic,201990867,2024,KOCAELİ,2
halic,201990867,2024,KONYA,1
halic,201990867,2024,MALATYA,1
halic,201990867,2024,MANİSA,1
halic,201990867,2024,MUĞLA,4
halic,201990867,2024,SAKARYA,2
halic,201990867,2024,TEKİRDAĞ,5
halic,201990867,2024,TRABZON,1
halic,201990867,2024,YALOVA,1
halic,201990881,2024,AFYONKARAHİSAR,1
halic,201990881,2024,ANKARA,5
halic,201990881,2024,ANTALYA,1
halic,201990881,2024,BALIKESİR,1
halic,201990881,2024,BARTIN,2
halic,201990881,2024,BİLECİK,2
halic,201990881,2024,BOLU,2
halic,201990881,2024,BURSA,1
halic,201990881,2024,ÇANAKKALE,5
halic,201990881,2024,EDİRNE,1
halic,201990881,2024,ERZURUM,1
halic,201990881,2024,ESKİŞEHİR,3
halic,201990881,2024,İSTANBUL,293
halic,201990881,2024,İZMİR,4
halic,201990881,2024,KARABÜK,3
halic,201990881,2024,KIRKLARELİ,2
halic,201990881,2024,KIRŞEHİR,1
halic,201990881,2024,KOCAELİ,4
halic,201990881,2024,KÜTAHYA,2
halic,201990881,2024,MALATYA,1
halic,201990881,2024,MANİSA,1
halic,201990881,2024,MERSİN,1
halic,201990881,2024,NİĞDE,1
halic,201990881,2024,TEKİRDAĞ,2
halic,201990881,2024,TRABZON,3
halic,201990895,2024,BALIKESİR,3
halic,201990895,2024,BOLU,3
halic,201990895,2024,BURSA,10
halic,201990895,2024,ÇANAKKALE,1
halic,201990895,2024,DÜZCE,2
halic,201990895,2024,EDİRNE,5
halic,201990895,2024,ESKİŞEHİR,4
halic,201990895,2024,İSTANBUL,130
halic,201990895,2024,İZMİR,1
halic,201990895,2024,KIRKLARELİ,2
halic,201990895,2024,KOCAELİ,5
halic,201990895,2024,KÜTAHYA,1
halic,201990895,2024,SAKARYA,5
halic,201990895,2024,TEKİRDAĞ,1
halic,201990909,2024,ANKARA,7
halic,201990909,2024,ANTALYA,6
halic,201990909,2024,BALIKESİR,2
halic,201990909,2024,BOLU,10
halic,201990909,2024,BURSA,2
halic,201990909,2024,DENİZLİ,1
halic,201990909,2024,DÜZCE,3
halic,201990909,2024,EDİRNE,3
halic,201990909,2024,ERZURUM,1
halic,201990909,2024,ESKİŞEHİR,5
halic,201990909,2024,GAZİANTEP,6
halic,201990909,2024,HATAY,4
halic,201990909,2024,İSTANBUL,415
halic,201990909,2024,İZMİR,3
halic,201990909,2024,KARABÜK,1
halic,201990909,2024,KAYSERİ,1
halic,201990909,2024,KOCAELİ,6
halic,201990909,2024,KONYA,3
halic,201990909,2024,MANİSA,1
halic,201990909,2024,MUĞLA,1
halic,201990909,2024,ORDU,1
halic,201990909,2024,SAKARYA,2
halic,201990909,2024,SAMSUN,3
halic,201990909,2024,SİVAS,1
halic,201990909,2024,TEKİRDAĞ,6
halic,201990909,2024,TRABZON,5
halic,201990909,2024,YALOVA,3
halic,201990930,2024,İSTANBUL,54
halic,201990937,2024,AĞRI,1
halic,201990937,2024,ANKARA,1
halic,201990937,2024,BİNGÖL,1
halic,201990937,2024,DENİZLİ,1
halic,201990937,2024,ELAZIĞ,1
halic,201990937,2024,ERZURUM,1
halic,201990937,2024,GAZİANTEP,1
halic,201990937,2024,IĞDIR,1
halic,201990937,2024,İSTANBUL,103
halic,201990937,2024,KAHRAMANMARAŞ,1
halic,201990937,2024,KASTAMONU,1
halic,201990937,2024,KIRIKKALE,1
halic,201990937,2024,KOCAELİ,2
halic,201990937,2024,KONYA,2
halic,201990937,2024,KÜTAHYA,1
halic,201990937,2024,MARDİN,1
halic,201990937,2024,ORDU,3
halic,201990937,2024,OSMANİYE,2
halic,201990937,2024,SAMSUN,2
halic,201990937,2024,SİNOP,1
halic,201990937,2024,TRABZON,1
halic,201990937,2024,VAN,1
halic,201990937,2024,YOZGAT,1
halic,201990944,2024,AKSARAY,1
halic,201990944,2024,ANKARA,2
halic,201990944,2024,BALIKESİR,1
halic,201990944,2024,BOLU,1
halic,201990944,2024,BURSA,2
halic,201990944,2024,ÇANAKKALE,1
halic,201990944,2024,GAZİANTEP,6
halic,201990944,2024,İSTANBUL,417
halic,201990944,2024,İZMİR,1
halic,201990944,2024,KAYSERİ,1
halic,201990944,2024,KIBRIS,7
halic,201990944,2024,KÜTAHYA,1
halic,201990944,2024,MALATYA,2
halic,201990944,2024,TRABZON,1
halic,201990944,2024,YALOVA,2
halic,201990958,2024,İSTANBUL,223
halic,201990958,2024,ORDU,1
halic,201990965,2024,ANKARA,9
halic,201990965,2024,ANTALYA,2
halic,201990965,2024,BURSA,1
halic,201990965,2024,ÇANKIRI,1
halic,201990965,2024,DİYARBAKIR,1
halic,201990965,2024,ERZURUM,1
halic,201990965,2024,GAZİANTEP,2
halic,201990965,2024,GİRESUN,1
halic,201990965,2024,ISPARTA,1
halic,201990965,2024,İSTANBUL,186
halic,201990965,2024,KARS,1
halic,201990965,2024,KIBRIS,7
halic,201990965,2024,KOCAELİ,2
halic,201990965,2024,MERSİN,1
halic,201990965,2024,NEVŞEHİR,2
halic,201990965,2024,SAMSUN,1
halic,201990965,2024,SİVAS,1
halic,201990965,2024,TRABZON,3
halic,201990965,2024,YOZGAT,1
halic,201990972,2024,ADIYAMAN,3
halic,201990972,2024,AĞRI,3
halic,201990972,2024,AMASYA,1
halic,201990972,2024,ANKARA,16
halic,201990972,2024,ANTALYA,6
halic,201990972,2024,ARDAHAN,1
halic,201990972,2024,ARTVİN,1
halic,201990972,2024,BARTIN,3
halic,201990972,2024,BİNGÖL,1
halic,201990972,2024,BİTLİS,2
halic,201990972,2024,BOLU,1
halic,201990972,2024,BURSA,4
halic,201990972,2024,ÇANAKKALE,3
halic,201990972,2024,ÇANKIRI,2
halic,201990972,2024,DENİZLİ,1
halic,201990972,2024,ERZURUM,1
halic,201990972,2024,ESKİŞEHİR,1
halic,201990972,2024,GİRESUN,4
halic,201990972,2024,GÜMÜŞHANE,2
halic,201990972,2024,İSTANBUL,353
halic,201990972,2024,İZMİR,3
halic,201990972,2024,KAHRAMANMARAŞ,2
halic,201990972,2024,KARABÜK,1
halic,201990972,2024,KARAMAN,1
halic,201990972,2024,KARS,4
halic,201990972,2024,KASTAMONU,2
halic,201990972,2024,KAYSERİ,1
halic,201990972,2024,KIBRIS,16
halic,201990972,2024,KIRKLARELİ,3
halic,201990972,2024,KİLİS,1
halic,201990972,2024,KOCAELİ,2
halic,201990972,2024,MANİSA,1
halic,201990972,2024,MERSİN,2
halic,201990972,2024,MUĞLA,2
halic,201990972,2024,MUŞ,2
halic,201990972,2024,NEVŞEHİR,1
halic,201990972,2024,ORDU,2
halic,201990972,2024,OSMANİYE,2
halic,201990972,2024,RİZE,2
halic,201990972,2024,SAKARYA,1
halic,201990972,2024,SAMSUN,7
halic,201990972,2024,SİİRT,2
halic,201990972,2024,SİNOP,9
halic,201990972,2024,ŞANLIURFA,1
halic,201990972,2024,ŞIRNAK,2
halic,201990972,2024,TEKİRDAĞ,2
halic,201990972,2024,TRABZON,16
halic,201990972,2024,TUNCELİ,1
halic,201990972,2024,VAN,4
halic,201990972,2024,YALOVA,1
halic,201990972,2024,YOZGAT,3
halic,201990972,2024,ZONGULDAK,2
halic,201990979,2024,ANKARA,2
halic,201990979,2024,ANTALYA,2
halic,201990979,2024,BURSA,1
halic,201990979,2024,GAZİANTEP,2
halic,201990979,2024,İSTANBUL,96
halic,201990979,2024,KAYSERİ,1
halic,201990979,2024,KOCAELİ,2
halic,201990979,2024,MERSİN,1
halic,201990979,2024,NEVŞEHİR,2
halic,201990979,2024,TRABZON,3
halic,201990986,2024,ADANA,1
halic,201990986,2024,AĞRI,1
halic,201990986,2024,AKSARAY,1
halic,201990986,2024,ANKARA,3
halic,201990986,2024,BALIKESİR,2
halic,201990986,2024,BİNGÖL,1
halic,201990986,2024,BOLU,1
halic,201990986,2024,BURDUR,1
halic,201990986,2024,BURSA,3
halic,201990986,2024,ÇANAKKALE,1
halic,201990986,2024,DÜZCE,4
halic,201990986,2024,EDİRNE,4
halic,201990986,2024,GÜMÜŞHANE,1
halic,201990986,2024,ISPARTA,1
halic,201990986,2024,İSTANBUL,195
halic,201990986,2024,KASTAMONU,1
halic,201990986,2024,KIBRIS,3
halic,201990986,2024,KIRIKKALE,1
halic,201990986,2024,KIRKLARELİ,1
halic,201990986,2024,KIRŞEHİR,1
halic,201990986,2024,KÜTAHYA,2
halic,201990986,2024,MERSİN,1
halic,201990986,2024,MUŞ,1
halic,201990986,2024,NEVŞEHİR,1
halic,201990986,2024,NİĞDE,1
halic,201990986,2024,ORDU,2
halic,201990986,2024,SAKARYA,2
halic,201990986,2024,TEKİRDAĞ,1
halic,201990986,2024,TRABZON,2
halic,201990986,2024,YALOVA,3
halic,201990986,2024,ZONGULDAK,1
halic,201991000,2024,İSTANBUL,75
halic,201991000,2024,İZMİR,2
halic,201991007,2024,ANKARA,2
halic,201991007,2024,ANTALYA,3
halic,201991007,2024,BATMAN,1
halic,201991007,2024,BURSA,1
halic,201991007,2024,DENİZLİ,2
halic,201991007,2024,ESKİŞEHİR,3
halic,201991007,2024,GAZİANTEP,3
halic,201991007,2024,ISPARTA,2
halic,201991007,2024,İSTANBUL,153
halic,201991007,2024,İZMİR,3
halic,201991007,2024,KIBRIS,1
halic,201991007,2024,KOCAELİ,3
halic,201991007,2024,KONYA,1
halic,201991007,2024,KÜTAHYA,1
halic,201991007,2024,MANİSA,2
halic,201991007,2024,MERSİN,1
halic,201991007,2024,UŞAK,2
halic,201991014,2024,ADIYAMAN,3
halic,201991014,2024,AĞRI,4
halic,201991014,2024,AMASYA,1
halic,201991014,2024,ANKARA,15
halic,201991014,2024,ANTALYA,12
halic,201991014,2024,ARDAHAN,2
halic,201991014,2024,ARTVİN,2
halic,201991014,2024,AYDIN,9
halic,201991014,2024,BALIKESİR,8
halic,201991014,2024,BATMAN,1
halic,201991014,2024,BİNGÖL,3
halic,201991014,2024,BİTLİS,2
halic,201991014,2024,BOLU,4
halic,201991014,2024,BURDUR,2
halic,201991014,2024,BURSA,10
halic,201991014,2024,ÇANAKKALE,5
halic,201991014,2024,ÇANKIRI,3
halic,201991014,2024,ÇORUM,1
halic,201991014,2024,DENİZLİ,1
halic,201991014,2024,DÜZCE,1
halic,201991014,2024,EDİRNE,5
halic,201991014,2024,ELAZIĞ,3
halic,201991014,2024,ERZURUM,2
halic,201991014,2024,ESKİŞEHİR,4
halic,201991014,2024,GAZİANTEP,3
halic,201991014,2024,GİRESUN,1
halic,201991014,2024,HATAY,2
halic,201991014,2024,ISPARTA,3
halic,201991014,2024,İSTANBUL,477
halic,201991014,2024,İZMİR,29
halic,201991014,2024,KAHRAMANMARAŞ,4
halic,201991014,2024,KARABÜK,4
halic,201991014,2024,KARAMAN,1
halic,201991014,2024,KARS,2
halic,201991014,2024,KASTAMONU,1
halic,201991014,2024,KIBRIS,2
halic,201991014,2024,KIRIKKALE,3
halic,201991014,2024,KIRKLARELİ,2
halic,201991014,2024,KIRŞEHİR,2
halic,201991014,2024,KOCAELİ,2
halic,201991014,2024,KONYA,5
halic,201991014,2024,KÜTAHYA,1
halic,201991014,2024,MALATYA,6
halic,201991014,2024,MANİSA,3
halic,201991014,2024,MARDİN,2
halic,201991014,2024,MERSİN,3
halic,201991014,2024,MUĞLA,9
halic,201991014,2024,NEVŞEHİR,1
halic,201991014,2024,OSMANİYE,5
halic,201991014,2024,RİZE,2
halic,201991014,2024,SAKARYA,2
halic,201991014,2024,SAMSUN,5
halic,201991014,2024,SİİRT,2
halic,201991014,2024,SİNOP,1
halic,201991014,2024,SİVAS,2
halic,201991014,2024,ŞIRNAK,1
halic,201991014,2024,TEKİRDAĞ,4
