source_university,yop_kodu,year,program,tercih_sayisi
halic,201990513,2023,Türk Dili ve Edebiyatı,2
halic,201990513,2024,Denizcilik İşletmeleri Yönetimi,1
halic,201990513,2024,Gastronomi Ve Mutfak Sanatları,118
halic,201990513,2024,Gastronomi Ve Mutfak Sanatları (yüksekokul),6
halic,201990513,2024,Grafik Tasarımı,3
halic,201990513,2024,Görsel İletişim Tasarımı,1
halic,201990513,2024,İktisat,1
halic,201990513,2024,İlahiyat,1
halic,201990513,2024,İç Mimarlık Ve Çevre Tasarımı,5
halic,201990513,2024,İşletme,4
halic,201990513,2024,Kültür Varlıklarını Koruma Ve Onarım,2
halic,201990513,2024,Kültür Ve İletişim Bilimleri,1
halic,201990513,2024,"Radyo, Televizyon Ve Sinema",1
halic,201990513,2024,Sağlık Yönetimi,3
halic,201990513,2024,Siyaset Bilimi Ve Uluslararası İlişkiler,1
halic,201990513,2024,Turizm Ve Gastronomi Yönetimi Programları,1
halic,201990513,2024,Türk Dili Ve Edebiyatı,1
halic,201990513,2024,Özel Eğitim Öğretmenliği,1
halic,201990515,2022,Beslenme ve Diyetetik (Fakülte),2
halic,201990515,2022,Bilgisayar Mühendisliği,1
halic,201990515,2022,Biyomedikal Mühendisliği,3
halic,201990515,2022,Biyomühendislik,2
halic,201990515,2022,Çevre Mühendisliği,1
halic,201990515,2022,Ebelik (Fakülte),2
halic,201990515,2022,Elektrik-Elektronik Mühendisliği (M.T.O.K.),1
halic,201990515,2022,Endüstri Mühendisliği,2
halic,201990515,2022,Fizyoterapi ve Rehabilitasyon (Fakülte),6
halic,201990515,2022,Fizyoterapi ve Rehabilitasyon (Yüksekokul),1
halic,201990515,2022,Genetik ve Biyomühendislik,1
halic,201990515,2022,Hemşirelik (Fakülte),110
halic,201990515,2022,Hemşirelik (Yüksekokul),7
halic,201990515,2022,Kimya,2
halic,201990515,2022,Kimya Mühendisliği,2
halic,201990515,2022,Makine Mühendisliği (M.T.O.K.),1
halic,201990515,2022,Mekatronik Mühendisliği (M.T.O.K.),1
halic,201990515,2022,Moleküler Biyoloji ve Genetik,3
halic,201990515,2022,Ön Lisans,4
halic,201990515,2022,Yazılım Mühendisliği,2
halic,201990515,2023,Beslenme ve Diyetetik (Fakülte),1
halic,201990515,2023,Bilgisayar Mühendisliği,5
halic,201990515,2023,Biyomühendislik,3
halic,201990515,2023,Ebelik (Fakülte),4
halic,201990515,2023,Endüstri Mühendisliği,1
halic,201990515,2023,Enerji Sistemleri Mühendisliği,1
halic,201990515,2023,Fizyoterapi ve Rehabilitasyon (Fakülte),4
halic,201990515,2023,Havacılık Elektrik ve Elektroniği (Fakülte),1
halic,201990515,2023,Hemşirelik (Fakülte),112
halic,201990515,2023,Hemşirelik (Yüksekokul),3
halic,201990515,2023,İnşaat Mühendisliği,1
halic,201990515,2023,Matematik,3
halic,201990515,2023,Mimarlık,2
halic,201990515,2023,Otomotiv Mühendisliği,1
halic,201990515,2023,Veterinerlik,3
halic,201990515,2023,Yazılım Mühendisliği,2
halic,201990515,2024,Adli Bilimler,1
halic,201990515,2024,Bilgisayar Mühendisliği,16
halic,201990515,2024,Ebelik,9
halic,201990515,2024,Elektrik-elektronik Mühendisliği,1
halic,201990515,2024,Endüstri Mühendisliği,4
halic,201990515,2024,Fizik Mühendisliği,1
halic,201990515,2024,Fizyoterapi Ve Rehabilitasyon,7
halic,201990515,2024,Havacılık Elektrik Ve Elektroniği (yüksekokul),1
halic,201990515,2024,Havacılık Ve Uzay Mühendisliği,1
halic,201990515,2024,Hemşirelik,257
halic,201990515,2024,Hemşirelik (yüksekokul),6
halic,201990515,2024,İnşaat Mühendisliği,1
halic,201990515,2024,İç Mimarlık,1
halic,201990515,2024,Kimya,8
halic,201990515,2024,Kimya Mühendisliği,6
halic,201990515,2024,Kimya Öğretmenliği,1
halic,201990515,2024,Kontrol Ve Otomasyon Mühendisliği,1
halic,201990515,2024,Makine Mühendisliği,3
halic,201990515,2024,Matematik Öğretmenliği,2
halic,201990515,2024,Mekatronik Mühendisliği,1
halic,201990515,2024,Mimarlık,1
halic,201990515,2024,Moleküler Biyoloji Ve Genetik,4
halic,201990515,2024,Odyoloji,3
halic,201990515,2024,Siber Güvenlik Mühendisliği,1
halic,201990515,2024,Uçak Mühendisliği,1
halic,201990515,2024,Veri Bilimi Ve Analitiği,1
halic,201990515,2024,Yapay Zeka Mühendisliği,1
halic,201990515,2024,Yapay Zeka Ve Veri Mühendisliği,2
halic,201990515,2024,Yazılım Mühendisliği,12
halic,201990515,2024,Çevre Mühendisliği,3
halic,201990515,2024,Şehir Ve Bölge Planlama,2
halic,201990526,2022,Beslenme ve Diyetetik (Fakülte),11
halic,201990526,2022,Dil ve Konuşma Terapisi (Fakülte),1
halic,201990526,2022,Ekonomi ve Finans,1
halic,201990526,2022,Gastronomi ve Mutfak Sanatları (Fakülte),6
halic,201990526,2022,Halkla İlişkiler ve Reklamcılık (Fakülte),2
halic,201990526,2022,Halkla İlişkiler ve Tanıtım,2
halic,201990526,2022,Havacılık Yönetimi (Fakülte),3
halic,201990526,2022,İç Mimarlık ve Çevre Tasarımı,8
halic,201990526,2022,İngiliz Dili ve Edebiyatı,1
halic,201990526,2022,İngilizce Mütercim ve Tercümanlık (Fakülte),2
halic,201990526,2022,İşletme,8
halic,201990526,2022,Karşılaştırmalı Edebiyat,1
halic,201990526,2022,Medya ve Görsel Sanatlar,1
halic,201990526,2022,Psikoloji,94
halic,201990526,2022,Sosyoloji,2
halic,201990526,2022,Tarih,1
halic,201990526,2023,Beslenme ve Diyetetik (Fakülte),4
halic,201990526,2023,Çocuk Gelişimi (Fakülte),3
halic,201990526,2023,İngilizce Mütercim ve Tercümanlık (Fakülte),5
halic,201990526,2023,Psikoloji,138
halic,201990526,2023,Sosyoloji,5
halic,201990526,2023,Uluslararası Ticaret ve Finansman (Fakülte),2
halic,201990526,2023,Uluslararası Ticaret ve İşletmecilik (Fakülte),1
halic,201990526,2024,Dil Ve Konuşma Terapisi,10
halic,201990526,2024,Fizyoterapi Ve Rehabilitasyon,9
halic,201990526,2024,Gastronomi Ve Mutfak Sanatları,11
halic,201990526,2024,İngilizce Mütercim Ve Tercümanlık,4
halic,201990526,2024,İç Mimarlık Ve Çevre Tasarımı,2
halic,201990526,2024,Psikoloji,115
halic,201990527,2022,Adli Bilimler,1
halic,201990527,2022,Bankacılık,1
halic,201990527,2022,Beslenme ve Diyetetik (Fakülte),11
halic,201990527,2022,Dil ve Konuşma Terapisi (Fakülte),1
halic,201990527,2022,Ekonomi,2
halic,201990527,2022,Gastronomi ve Mutfak Sanatları (Yüksekokul),1
halic,201990527,2022,Görsel İletişim Tasarımı,1
halic,201990527,2022,Havacılık Yönetimi (Fakülte),1
halic,201990527,2022,Havacılık Yönetimi (Yüksekokul),1
halic,201990527,2022,İç Mimarlık ve Çevre Tasarımı,10
halic,201990527,2022,İngilizce Mütercim ve Tercümanlık (Fakülte),3
halic,201990527,2022,İngilizce Mütercim ve Tercümanlık (Yüksekokul),1
halic,201990527,2022,İşletme,14
halic,201990527,2022,Psikoloji,355
halic,201990527,2022,Rehberlik ve Psikolojik Danışmanlık,10
halic,201990527,2022,Reklamcılık,1
halic,201990527,2022,Sınıf Öğretmenliği,2
halic,201990527,2022,Siyaset Bilimi ve Kamu Yönetimi,3
halic,201990527,2022,Siyaset Bilimi ve Uluslararası İlişkiler,1
halic,201990527,2022,Sosyoloji,6
halic,201990527,2022,Türk Dili ve Edebiyatı,3
halic,201990527,2022,Türkçe Öğretmenliği,1
halic,201990527,2022,Uluslararası İlişkiler,5
halic,201990527,2022,Uluslararası Ticaret (Yüksekokul),1
halic,201990527,2022,Uluslararası Ticaret ve Finansman (Fakülte),1
halic,201990527,2022,Uluslararası Ticaret ve İşletmecilik (Fakülte),2
halic,201990527,2022,Yönetim Bilişim Sistemleri (Fakülte),18
halic,201990527,2022,Yönetim Bilişim Sistemleri (Yüksekokul),5
halic,201990527,2023,Beslenme ve Diyetetik (Fakülte),5
halic,201990527,2023,Beslenme ve Diyetetik (Yüksekokul),1
halic,201990527,2023,Çocuk Gelişimi (Fakülte),6
halic,201990527,2023,Ekonomi,3
halic,201990527,2023,Ekonomi ve Finans,3
halic,201990527,2023,Finans ve Bankacılık (Fakülte),2
halic,201990527,2023,Görsel İletişim Tasarımı,2
halic,201990527,2023,Halkla İlişkiler ve Tanıtım,1
halic,201990527,2023,Hemşirelik (Fakülte),1
halic,201990527,2023,İç Mimarlık ve Çevre Tasarımı,11
halic,201990527,2023,İktisat,2
halic,201990527,2023,İletişim Tasarımı ve Yönetimi,1
halic,201990527,2023,İletişim ve Tasarımı,1
halic,201990527,2023,İngiliz Dili ve Edebiyatı,2
halic,201990527,2023,İngilizce Mütercim ve Tercümanlık (Fakülte),3
halic,201990527,2023,İşletme,9
halic,201990527,2023,Matematik,5
halic,201990527,2023,Ön Lisans,8
halic,201990527,2023,Psikoloji,431
halic,201990527,2023,Rehberlik ve Psikolojik Danışmanlık,2
halic,201990527,2023,Siyaset Bilimi ve Kamu Yönetimi,2
halic,201990527,2023,Siyaset Bilimi ve Uluslararası İlişkiler,5
halic,201990527,2023,Sosyoloji,8
halic,201990527,2023,Uluslararası İlişkiler,2
halic,201990527,2023,Uluslararası Ticaret (Fakülte),1
halic,201990527,2023,Uluslararası Ticaret ve Finansman (Fakülte),4
halic,201990527,2023,Uluslararası Ticaret ve İşletmecilik (Fakülte),4
halic,201990527,2023,Yönetim Bilişim Sistemleri (Fakülte),7
halic,201990527,2023,Yönetim Bilişim Sistemleri (Yüksekokul),2
halic,201990527,2024,Ağaç İşleri Endüstri Mühendisliği,1
halic,201990527,2024,Beslenme Ve Diyetetik,24
halic,201990527,2024,Biyosistem Mühendisliği,1
halic,201990527,2024,Denizcilik İşletmeleri Yönetimi,1
halic,201990527,2024,Dijital Oyun Tasarımı,3
halic,201990527,2024,Dil Ve Konuşma Terapisi,3
halic,201990527,2024,Ebelik,1
halic,201990527,2024,Ekonometri,3
halic,201990527,2024,Ekonomi,2
halic,201990527,2024,Ekonomi Ve Finans,2
halic,201990527,2024,Felsefe,13
halic,201990527,2024,Fizyoterapi Ve Rehabilitasyon,5
halic,201990527,2024,Görsel İletişim Tasarımı,2
halic,201990527,2024,Havacılık Yönetimi,10
halic,201990527,2024,Hemşirelik,11
halic,201990527,2024,İktisat,3
halic,201990527,2024,İlahiyat,1
halic,201990527,2024,İnsan Kaynakları Yönetimi,1
halic,201990527,2024,İç Mimarlık Ve Çevre Tasarımı,15
halic,201990527,2024,İşletme,33
halic,201990527,2024,Lojistik Yönetimi,3
halic,201990527,2024,Moleküler Biyoloji Ve Genetik,4
halic,201990527,2024,Psikoloji,659
halic,201990527,2024,"Radyo, Televizyon Ve Sinema",4
halic,201990527,2024,Sağlık Yönetimi,2
halic,201990527,2024,Siyaset Bilimi Ve Kamu Yönetimi,5
halic,201990527,2024,Siyaset Bilimi Ve Uluslararası İlişkiler,27
halic,201990527,2024,Sosyal Hizmet,1
halic,201990527,2024,Sosyoloji,7
halic,201990527,2024,Spor Yöneticiliği,1
halic,201990527,2024,Tarih,1
halic,201990527,2024,Tarih Öncesi Arkeolojisi,1
halic,201990527,2024,Turizm İşletmeciliği,3
halic,201990527,2024,Uluslararası İlişkiler,13
halic,201990527,2024,Uluslararası Ticaret Ve Finansman,2
halic,201990527,2024,Uluslararası Ticaret Ve İşletmecilik,8
halic,201990527,2024,Uluslararası Ticaret Ve Lojistik,2
halic,201990527,2024,Yeni Medya Ve İletişim,4
halic,201990527,2024,Yönetim Bilişim Sistemleri,18
halic,201990527,2024,Çalışma Ekonomisi Ve Endüstri İlişkileri,7
halic,201990528,2022,Çizgi Film ve Animasyon,1
halic,201990528,2022,Gastronomi ve Mutfak Sanatları (Fakülte),3
halic,201990528,2022,Gazetecilik,2
halic,201990528,2022,Görsel İletişim Tasarımı,33
halic,201990528,2022,Grafik Tasarımı,1
halic,201990528,2022,Halkla İlişkiler ve Tanıtım,2
halic,201990528,2022,İletişim ve Tasarımı,6
halic,201990528,2022,Medya ve İletişim,1
halic,201990528,2022,Ön Lisans,2
halic,201990528,2022,Psikoloji,2
halic,201990528,2022,"Radyo, Televizyon ve Sinema",4
halic,201990528,2022,Reklamcılık,2
halic,201990528,2022,Siyaset Bilimi ve Kamu Yönetimi,1
halic,201990528,2022,Siyaset Bilimi ve Uluslararası İlişkiler,2
halic,201990528,2022,Sosyal Bilgiler Öğretmenliği,1
halic,201990528,2022,Tarih,2
halic,201990528,2022,Uluslararası İlişkiler,1
halic,201990528,2022,Yeni Medya (Fakülte),1
halic,201990528,2022,Yeni Medya ve İletişim,2
halic,201990528,2022,Yönetim Bilişim Sistemleri (Fakülte),5
halic,201990528,2022,Yönetim Bilişim Sistemleri (Yüksekokul),1
halic,201990528,2023,Coğrafya,1
halic,201990528,2023,Çizgi Film ve Animasyon,2
halic,201990528,2023,Görsel İletişim Tasarımı,29
halic,201990528,2023,Halkla İlişkiler ve Reklamcılık (Fakülte),3
halic,201990528,2023,Halkla İlişkiler ve Tanıtım,8
halic,201990528,2023,İktisat,1
halic,201990528,2023,İletişim Tasarımı ve Yönetimi,1
halic,201990528,2023,İletişim ve Tasarımı,6
halic,201990528,2023,İşletme,2
halic,201990528,2023,Medya ve Görsel Sanatlar,1
halic,201990528,2023,Medya ve İletişim,1
halic,201990528,2023,Psikoloji,2
halic,201990528,2023,"Radyo, Televizyon ve Sinema",3
halic,201990528,2023,Reklamcılık,1
halic,201990528,2023,Sağlık Yönetimi (Fakülte),1
halic,201990528,2023,Siyaset Bilimi ve Uluslararası İlişkiler,1
halic,201990528,2023,Tarih,3
halic,201990528,2023,Türk Dili ve Edebiyatı,1
halic,201990528,2023,Yeni Medya (Fakülte),1
halic,201990528,2023,Yeni Medya ve İletişim,3
halic,201990528,2024,Coğrafya Öğretmenliği,1
halic,201990528,2024,Gastronomi Ve Mutfak Sanatları,12
halic,201990528,2024,Görsel İletişim Tasarımı,102
halic,201990528,2024,Halkla İlişkiler Ve Reklamcılık,2
halic,201990528,2024,Halkla İlişkiler Ve Tanıtım,1
halic,201990528,2024,Havacılık Yönetimi,3
halic,201990528,2024,İlahiyat,1
halic,201990528,2024,İletişim Tasarımı Ve Yönetimi,1
halic,201990528,2024,İletişim Ve Tasarımı,17
halic,201990528,2024,İngilizce Mütercim Ve Tercümanlık,1
halic,201990528,2024,İngilizce Öğretmenliği,2
halic,201990528,2024,İç Mimarlık Ve Çevre Tasarımı,2
halic,201990528,2024,Medya Ve Görsel Sanatlar,6
halic,201990528,2024,Okul Öncesi Öğretmenliği,4
halic,201990528,2024,Psikoloji,1
halic,201990528,2024,Sağlık Yönetimi,2
halic,201990528,2024,Sınıf Öğretmenliği,12
halic,201990528,2024,Sosyoloji,1
halic,201990528,2024,Tarih,2
halic,201990528,2024,Tarih Öğretmenliği,1
halic,201990528,2024,Turizm İşletmeciliği,1
halic,201990528,2024,Türk Dili Ve Edebiyatı,7
halic,201990528,2024,Türkçe Öğretmenliği,3
halic,201990528,2024,Uluslararası İlişkiler,2
halic,201990528,2024,Uluslararası Ticaret Ve Lojistik,2
halic,201990528,2024,Yeni Medya,3
halic,201990528,2024,Yeni Medya Ve İletişim,22
halic,201990528,2024,Yönetim Bilişim Sistemleri,12
halic,201990528,2024,Yönetim Bilişim Sistemleri (yüksekokul),1
halic,201990528,2024,Çizgi Film Ve Animasyon,1
halic,201990528,2024,Çocuk Gelişimi,3
halic,201990528,2024,Özel Eğitim Öğretmenliği,9
halic,201990530,2022,Bilgisayar Mühendisliği,4
halic,201990530,2022,Bilişim Sistemleri ve Teknolojileri (Fakülte),1
halic,201990530,2022,Diş Hekimliği,19
halic,201990530,2022,Endüstri Mühendisliği,3
halic,201990530,2022,İnşaat Mühendisliği,1
halic,201990530,2022,İşletme Mühendisliği,1
halic,201990530,2022,Matematik Mühendisliği,1
halic,201990530,2022,Moleküler Biyoloji ve Genetik,3
halic,201990530,2022,Tıp,82
halic,201990530,2023,Dijital Oyun Tasarımı,1
halic,201990530,2023,Diş Hekimliği,3
halic,201990530,2023,Matematik,2
halic,201990530,2023,Tıp,64
halic,201990530,2023,Uçak Mühendisliği,1
halic,201990530,2024,Diş Hekimliği,12
halic,201990530,2024,Elektronik Ve Haberleşme Mühendisliği,1
halic,201990530,2024,Endüstri Mühendisliği,2
halic,201990530,2024,Havacılık Ve Uzay Mühendisliği,1
halic,201990530,2024,Matematik Mühendisliği,1
halic,201990530,2024,Mekatronik Mühendisliği,2
halic,201990530,2024,Pilotaj,1
halic,201990530,2024,Tıp,85
halic,201990530,2024,Uzay Mühendisliği,1
halic,201990530,2024,Uçak Mühendisliği,4
halic,201990552,2023,Bilgisayar Mühendisliği,5
halic,201990552,2023,Bilgisayar Mühendisliği (M.T.O.K.),1
halic,201990552,2023,Biyomedikal Mühendisliği,1
halic,201990552,2023,Diş Hekimliği,23
halic,201990552,2023,Eczacılık,18
halic,201990552,2023,Elektrik Mühendisliği,1
halic,201990552,2023,Elektrik-Elektronik Mühendisliği,3
halic,201990552,2023,Elektronik Mühendisliği,1
halic,201990552,2023,Endüstri Mühendisliği,5
halic,201990552,2023,Enerji Bilimi ve Teknolojileri,1
halic,201990552,2023,Fizik,1
halic,201990552,2023,Fizik Mühendisliği,1
halic,201990552,2023,Gemi İnşaatı ve Gemi Makineleri Mühendisliği,1
halic,201990552,2023,Genetik ve Biyomühendislik,1
halic,201990552,2023,Gıda Mühendisliği,1
halic,201990552,2023,Havacılık Elektrik ve Elektroniği (Fakülte),1
halic,201990552,2023,Kıbrıs,4
halic,201990552,2023,Kimya Mühendisliği,2
halic,201990552,2023,Kimya-Biyoloji Mühendisliği,1
halic,201990552,2023,Kontrol ve Otomasyon Mühendisliği,1
halic,201990552,2023,Makine Mühendisliği,3
halic,201990552,2023,Matematik,1
halic,201990552,2023,Matematik Mühendisliği,1
halic,201990552,2023,Mekatronik Mühendisliği,1
halic,201990552,2023,Mimarlık,3
halic,201990552,2023,Moleküler Biyoloji ve Genetik,3
halic,201990552,2023,Tıp,168
halic,201990552,2023,Veterinerlik,2
halic,201990552,2023,Yapay Zeka Mühendisliği,1
halic,201990552,2023,Yazılım Mühendisliği,3
halic,201990552,2024,Bilgisayar Mühendisliği,3
halic,201990552,2024,Deniz Ulaştırma İşletme Mühendisliği,2
halic,201990552,2024,Diş Hekimliği,50
halic,201990552,2024,Eczacılık,14
halic,201990552,2024,Elektrik Mühendisliği,2
halic,201990552,2024,Elektrik-elektronik Mühendisliği,4
halic,201990552,2024,Endüstriyel Tasarım,1
halic,201990552,2024,Gemi Makineleri İşletme Mühendisliği,1
halic,201990552,2024,İnşaat Mühendisliği,1
halic,201990552,2024,Kimya Mühendisliği,4
halic,201990552,2024,Kontrol Ve Otomasyon Mühendisliği,2
halic,201990552,2024,Makine Mühendisliği,2
halic,201990552,2024,Matematik Mühendisliği,1
halic,201990552,2024,Mimarlık,1
halic,201990552,2024,Petrol Ve Doğalgaz Mühendisliği,2
halic,201990552,2024,Siber Güvenlik Mühendisliği,1
halic,201990552,2024,Tıp,105
halic,201990552,2024,Uçak Mühendisliği,1
halic,201990552,2024,Yapay Zeka Ve Veri Mühendisliği,2
halic,201990552,2024,Yazılım Mühendisliği,2
halic,201990559,2023,Bilgisayar Bilimleri,1
halic,201990559,2023,Bilgisayar Mühendisliği,13
halic,201990559,2023,Dijital Oyun Tasarımı,25
halic,201990559,2023,Yapay Zeka Mühendisliği,1
halic,201990559,2023,Yazılım Mühendisliği,2
halic,201990559,2024,Bilgisayar Mühendisliği,24
halic,201990559,2024,Bilgisayar Mühendisliği (m.t.o.k),1
halic,201990559,2024,Bilgisayar Ve Öğretim Teknolojileri Öğretmenliği,3
halic,201990559,2024,Bilişim Sistemleri Mühendisliği,2
halic,201990559,2024,Bilişim Sistemleri Ve Teknolojileri,2
halic,201990559,2024,Deniz Ulaştırma İşletme Mühendisliği,1
halic,201990559,2024,Dijital Oyun Tasarımı,54
halic,201990559,2024,Elektrik-elektronik Mühendisliği,12
halic,201990559,2024,Elektrik-elektronik Mühendisliği (m.t.o.k),1
halic,201990559,2024,Endüstri Mühendisliği,5
halic,201990559,2024,İstatistik,1
halic,201990559,2024,Kimya Mühendisliği,1
halic,201990559,2024,Makine Mühendisliği,1
halic,201990559,2024,Matematik,6
halic,201990559,2024,Mekatronik Mühendisliği,2
halic,201990559,2024,Metalurji Ve Malzeme Mühendisliği,2
halic,201990559,2024,Mimarlık,4
halic,201990559,2024,Siber Güvenlik Mühendisliği,1
halic,201990559,2024,Tekstil Mühendisliği,1
halic,201990559,2024,Veri Bilimi Ve Analitiği,2
halic,201990559,2024,Yapay Zeka Mühendisliği,2
halic,201990559,2024,Yapay Zeka Ve Makine Öğrenmesi,5
halic,201990559,2024,Yapay Zeka Ve Veri Mühendisliği,5
halic,201990559,2024,Yazılım Geliştirme,2
halic,201990559,2024,Yazılım Mühendisliği,15
halic,201990720,2024,Amerikan Kültürü Ve Edebiyatı,4
halic,201990720,2024,Dijital Oyun Tasarımı,1
halic,201990720,2024,Endüstriyel Tasarım,2
halic,201990720,2024,İngiliz Dili Ve Edebiyatı,25
halic,201990720,2024,İngilizce Mütercim Ve Tercümanlık,50
halic,201990720,2024,İngilizce Öğretmenliği,15
halic,201990720,2024,İspanyol Dili Ve Edebiyatı,1
halic,201990720,2024,Moleküler Biyoloji Ve Genetik,3
halic,201990720,2024,Psikoloji,1
halic,201990720,2024,Rusça Mütercim Ve Tercümanlık,1
halic,201990720,2024,Turizm Rehberliği,1
halic,201990720,2024,Çin Dili Ve Edebiyatı,1
halic,201990727,2024,Alman Dili Ve Edebiyatı,5
halic,201990727,2024,Almanca Mütercim Ve Tercümanlık,2
halic,201990727,2024,Almanca Öğretmenliği,1
halic,201990727,2024,Amerikan Kültürü Ve Edebiyatı,20
halic,201990727,2024,Arap Dili Ve Edebiyatı,1
halic,201990727,2024,Beslenme Ve Diyetetik,3
halic,201990727,2024,Dil Ve Konuşma Terapisi,1
halic,201990727,2024,Dilbilimi,1
halic,201990727,2024,Fizyoterapi Ve Rehabilitasyon,2
halic,201990727,2024,Fransız Dili Ve Edebiyatı,4
halic,201990727,2024,Fransızca Mütercim Ve Tercümanlık,22
halic,201990727,2024,Fransızca Öğretmenliği,6
halic,201990727,2024,Halkla İlişkiler Ve Tanıtım,1
halic,201990727,2024,İngiliz Dili Ve Edebiyatı,115
halic,201990727,2024,İngilizce Mütercim Ve Tercümanlık,499
halic,201990727,2024,İngilizce Öğretmenliği,48
halic,201990727,2024,İspanyol Dili Ve Edebiyatı,7
halic,201990727,2024,İtalyan Dili Ve Edebiyatı,1
halic,201990727,2024,İşletme,6
halic,201990727,2024,Japonca Mütercim Ve Tercümanlık,1
halic,201990727,2024,Japonca Öğretmenliği,1
halic,201990727,2024,Lojistik Yönetimi,5
halic,201990727,2024,Psikoloji,5
halic,201990727,2024,Rus Dili Ve Edebiyatı,1
halic,201990727,2024,Rusça Mütercim Ve Tercümanlık,7
halic,201990727,2024,Siyaset Bilimi Ve Uluslararası İlişkiler,3
halic,201990727,2024,Turizm Rehberliği,8
halic,201990727,2024,Turizm Rehberliği (yüksekokul),1
halic,201990727,2024,Ukrayna Dili Ve Edebiyatı,1
halic,201990727,2024,Uluslararası Ticaret Ve Finansman,1
halic,201990727,2024,Uluslararası Ticaret Ve İşletmecilik,2
halic,201990727,2024,Yeni Medya Ve İletişim,3
halic,201990727,2024,Yönetim Bilişim Sistemleri,4
halic,201990727,2024,Çeviribilimi,8
halic,201990727,2024,Çin Dili Ve Edebiyatı,1
halic,201990727,2024,Çizgi Film Ve Animasyon,1
halic,201990741,2024,Adli Bilimler,4
halic,201990741,2024,Amerikan Kültürü Ve Edebiyatı,1
halic,201990741,2024,Antropoloji,1
halic,201990741,2024,Beslenme Ve Diyetetik,42
halic,201990741,2024,Bilim Tarihi,1
halic,201990741,2024,Bilişim Sistemleri Ve Teknolojileri,5
halic,201990741,2024,Bitki Koruma,2
halic,201990741,2024,Biyoloji,17
halic,201990741,2024,Biyosistem Mühendisliği,2
halic,201990741,2024,Biyoteknoloji,1
halic,201990741,2024,Dijital Oyun Tasarımı,3
halic,201990741,2024,Ekonomi,4
halic,201990741,2024,Elektrik-elektronik Mühendisliği,2
halic,201990741,2024,Endüstriyel Tasarım,10
halic,201990741,2024,Felsefe,1
halic,201990741,2024,Fizik,3
halic,201990741,2024,Fizyoterapi Ve Rehabilitasyon,26
halic,201990741,2024,Halkla İlişkiler Ve Reklamcılık,1
halic,201990741,2024,Havacılık Yönetimi,3
halic,201990741,2024,Hemşirelik,21
halic,201990741,2024,Hemşirelik (yüksekokul),1
halic,201990741,2024,İktisat,6
halic,201990741,2024,İngiliz Dili Ve Edebiyatı,2
halic,201990741,2024,İngilizce Mütercim Ve Tercümanlık,1
halic,201990741,2024,İç Mimarlık,6
halic,201990741,2024,İç Mimarlık Ve Çevre Tasarımı,6
halic,201990741,2024,İş Sağlığı Ve Güvenliği,1
halic,201990741,2024,İşletme,20
halic,201990741,2024,Kamu Yönetimi,1
halic,201990741,2024,Kentsel Tasarım Ve Peyzaj Mimarlığı,1
halic,201990741,2024,Kimya,10
halic,201990741,2024,Kimya Mühendisliği,2
halic,201990741,2024,Kuyumculuk Ve Mücevher Tasarımı,2
halic,201990741,2024,Kültür Ve İletişim Bilimleri,1
halic,201990741,2024,Makine Mühendisliği,2
halic,201990741,2024,Matematik,1
halic,201990741,2024,Moleküler Biyoloji Ve Genetik,266
halic,201990741,2024,Odyoloji,2
halic,201990741,2024,Orman Mühendisliği,4
halic,201990741,2024,Otel Yöneticiliği,1
halic,201990741,2024,Peyzaj Mimarlığı,3
halic,201990741,2024,Psikoloji,1
halic,201990741,2024,Siyaset Bilimi Ve Kamu Yönetimi,1
halic,201990741,2024,Siyaset Bilimi Ve Uluslararası İlişkiler,6
halic,201990741,2024,Su Bilimleri Ve Mühendisliği,1
halic,201990741,2024,Tarımsal Biyoteknoloji,5
halic,201990741,2024,Tarla Bitkileri,2
halic,201990741,2024,Toprak Bilimi Ve Bitki Besleme,1
halic,201990741,2024,Turizm İşletmeciliği,2
halic,201990741,2024,Türk Dili Ve Edebiyatı,1
halic,201990741,2024,Uluslararası İlişkiler,2
halic,201990741,2024,Uluslararası Ticaret Ve İşletmecilik,5
halic,201990741,2024,Uzay Bilimleri Ve Teknolojileri,1
halic,201990741,2024,Veteriner,17
halic,201990741,2024,Yapay Zeka Ve Makine Öğrenmesi,3
halic,201990741,2024,Yazılım Geliştirme,2
halic,201990741,2024,Yönetim Bilişim Sistemleri,1
halic,201990741,2024,Şehir Ve Bölge Planlama,3
halic,201990762,2024,Beslenme Ve Diyetetik,2
halic,201990762,2024,Dijital Oyun Tasarımı,3
halic,201990762,2024,Film Tasarımı Ve Yönetimi,3
halic,201990762,2024,Fizyoterapi Ve Rehabilitasyon,1
halic,201990762,2024,Grafik Sanatlar (açıköğretim),1
halic,201990762,2024,Grafik Tasarımı,9
halic,201990762,2024,Görsel İletişim Tasarımı,24
halic,201990762,2024,Halkla İlişkiler Ve Reklamcılık,4
halic,201990762,2024,Halkla İlişkiler Ve Tanıtım,2
halic,201990762,2024,Havacılık Yönetimi,3
halic,201990762,2024,İngiliz Dili Ve Edebiyatı,4
halic,201990762,2024,İngilizce Mütercim Ve Tercümanlık,6
halic,201990762,2024,İç Mimarlık Ve Çevre Tasarımı,2
halic,201990762,2024,Psikoloji,1
halic,201990762,2024,"Radyo, Televizyon Ve Sinema",4
halic,201990762,2024,Reklamcılık,1
halic,201990762,2024,Rekreasyon (açıköğretim),1
halic,201990762,2024,Rusça Mütercim Ve Tercümanlık,2
